:481&1606072535-1.9.0-281&17:296&32:194&33:213&18:105
&481&1606072801&17:602,2.2&32:141.8,3.0,923,15.36&33:170.5,4.3,921,18.51&18:10000,2.7&0:15.3
&481&1606073111&17:0,0.0&32:141.4,3.0,923,15.32&33:170.7,4.3,921,18.53&18:10000,2.7&0:15.2
&481&1606073420&17:604,2.2&32:141.6,3.0,923,15.34&33:170.4,4.3,921,18.50&18:65535,655.3&0:14.8
&481&1606073720&17:65535,655.3&32:141.7,3.0,923,15.35&33:170.5,4.3,921,18.52&18:65535,655.3&0:14.2
&481&1606074020&17:65535,655.3&32:141.7,3.0,923,15.35&33:170.4,4.3,921,18.50&18:65535,655.3&0:13.9
&481&1606074320&17:0,0.0&32:141.7,3.0,923,15.36&33:170.5,4.3,921,18.51&18:65535,655.3&0:13.7
&481&1606074620&17:611,2.3&32:141.4,3.0,923,15.32&33:170.9,4.3,921,18.56&18:65535,655.3&0:13.6
&481&1606074920&17:65535,655.3&32:141.5,3.0,923,15.33&33:170.6,4.3,921,18.52&18:65535,655.3&0:13.6
&481&1606075220&17:65535,655.3&32:141.6,3.0,923,15.35&33:170.6,4.3,921,18.53&18:65535,655.3&0:13.6
&481&1606075520&17:128,0.0&32:141.5,3.1,923,15.33&33:170.6,4.4,921,18.53&18:65535,655.3&0:13.6
&481&1606075820&17:0,0.0&32:141.6,3.1,924,15.33&33:170.5,4.3,922,18.50&18:65535,655.3&0:13.7
&481&1606076120&17:65535,655.3&32:141.9,3.2,924,15.35&33:170.7,4.3,922,18.52&18:65535,655.3&0:13.7
&481&1606076420&17:65535,655.3&32:141.8,3.0,923,15.36&33:170.9,4.3,922,18.54&18:65535,655.3&0:13.6
&481&1606076720&17:0,0.0&32:141.4,3.1,923,15.32&33:170.3,4.4,922,18.48&18:65535,655.3&0:13.6
&481&1606077020&17:65535,655.3&32:141.7,3.1,923,15.35&33:170.5,4.4,922,18.49&18:65535,655.3&0:13.6
&481&1606077320&17:65535,655.3&32:141.7,3.1,923,15.36&33:170.7,4.4,922,18.51&18:65535,655.3&0:13.5
&481&1606077620&17:65535,655.3&32:141.5,3.0,923,15.33&33:171.0,4.4,922,18.54&18:65535,655.3&0:13.5
&481&1606077920&17:0,0.0&32:141.4,3.1,923,15.33&33:170.9,4.4,922,18.54&18:65535,655.3&0:13.5
&481&1606078220&17:0,0.0&32:141.5,3.1,923,15.33&33:171.1,4.4,922,18.55&18:65535,655.3&0:13.6
&481&1606078520&17:65535,655.3&32:141.9,3.1,924,15.35&33:170.8,4.5,922,18.52&18:65535,655.3&0:13.6
&481&1606078820&17:0,0.0&32:141.6,3.1,924,15.32&33:171.0,4.4,922,18.55&18:65535,655.3&0:13.7
&481&1606079120&17:65535,655.3&32:141.7,3.1,924,15.33&33:170.8,4.5,922,18.53&18:65535,655.3&0:13.7
&481&1606079420&17:65535,655.3&32:142.0,3.1,924,15.37&33:170.9,4.5,922,18.53&18:65535,655.3&0:14.0
&481&1606079720&17:0,0.0&32:141.6,3.2,924,15.33&33:170.9,4.5,922,18.53&18:65535,655.3&0:14.4
&481&1606080020&17:128,0.0&32:141.6,3.1,924,15.32&33:170.7,4.4,922,18.52&18:65535,655.3&0:14.7
&481&1606080320&17:0,0.0&32:141.7,3.1,924,15.34&33:170.8,4.4,922,18.53&18:65535,655.3&0:14.7
&481&1606080620&17:65535,655.3&32:141.7,3.1,924,15.33&33:171.0,4.4,922,18.55&18:65535,655.3&0:14.9
&481&1606080920&17:65535,655.3&32:141.6,3.1,924,15.32&33:170.8,4.4,922,18.52&18:65535,655.3&0:15.1
&481&1606081220&17:65535,655.3&32:141.7,3.0,924,15.34&33:171.0,4.4,922,18.55&18:65535,655.3&0:15.3
&481&1606081520&17:65535,655.3&32:141.7,3.1,924,15.34&33:170.9,4.4,922,18.53&18:65535,655.3&0:15.6
&481&1606081820&17:0,0.0&32:141.7,3.1,924,15.34&33:171.3,4.5,922,18.58&18:65535,655.3&0:15.9
&481&1606082120&17:65535,655.3&32:141.4,3.1,924,15.31&33:170.9,4.4,922,18.53&18:65535,655.3&0:16.2
&481&1606082420&17:128,0.0&32:141.7,3.1,924,15.34&33:170.8,4.4,922,18.53&18:65535,655.3&0:16.4
&481&1606082720&17:128,0.0&32:141.4,3.1,924,15.30&33:171.1,4.4,923,18.54&18:65535,655.3&0:16.6
&481&1606083020&17:128,0.0&32:141.7,3.1,924,15.33&33:171.0,4.4,923,18.53&18:65535,655.3&0:16.9
&481&1606083320&17:0,0.0&32:142.1,3.1,924,15.38&33:171.0,4.5,923,18.52&18:65535,655.3&0:17.0
&481&1606083620&17:0,0.0&32:141.8,3.1,924,15.35&33:171.1,4.4,923,18.54&18:65535,655.3&0:17.1
&481&1606083920&17:65535,655.3&32:141.8,3.1,924,15.34&33:171.0,4.4,923,18.53&18:65535,655.3&0:17.1
&481&1606084220&17:128,0.0&32:141.8,3.1,924,15.35&33:171.5,4.5,923,18.58&18:65535,655.3&0:17.0
&481&1606084520&17:0,0.0&32:141.9,3.2,924,15.36&33:171.0,4.4,923,18.52&18:65535,655.3&0:17.0
&481&1606084820&17:0,0.0&32:141.9,3.1,924,15.35&33:170.6,4.5,923,18.48&18:65535,655.3&0:17.0
&481&1606085120&17:625,2.4&32:141.9,3.1,924,15.36&33:171.0,4.5,923,18.53&18:65535,655.3&0:16.9
&481&1606085420&17:0,0.0&32:141.6,3.2,924,15.33&33:171.0,4.5,923,18.53&18:65535,655.3&0:16.9
&481&1606085720&17:65535,655.3&32:141.9,3.1,924,15.35&33:171.2,4.5,923,18.54&18:65535,655.3&0:16.8
&481&1606086020&17:65535,655.3&32:141.9,3.1,924,15.36&33:170.9,4.5,923,18.51&18:65535,655.3&0:16.7
&481&1606086320&17:0,0.0&32:141.8,3.1,924,15.35&33:171.1,4.5,923,18.53&18:65535,655.3&0:16.6
&481&1606086620&17:65535,655.3&32:141.8,3.1,924,15.35&33:171.2,4.5,923,18.55&18:65535,655.3&0:16.6
&481&1606086920&17:128,0.0&32:141.8,3.2,924,15.34&33:170.9,4.5,923,18.51&18:65535,655.3&0:16.5
&481&1606087220&17:0,0.0&32:142.1,3.1,924,15.38&33:171.1,4.4,923,18.54&18:65535,655.3&0:16.5
&481&1606087520&17:65535,655.3&32:141.8,3.1,924,15.35&33:170.8,4.5,923,18.50&18:65535,655.3&0:16.4
&481&1606087820&17:0,0.0&32:142.0,3.1,924,15.37&33:171.3,4.5,923,18.56&18:65535,655.3&0:16.3
&481&1606088120&17:65535,655.3&32:141.8,3.1,924,15.34&33:171.2,4.4,923,18.55&18:65535,655.3&0:16.2
&481&1606088420&17:128,0.0&32:142.1,3.1,924,15.38&33:171.1,4.5,923,18.54&18:65535,655.3&0:16.1
&481&1606088720&17:629,2.3&32:141.9,3.1,924,15.35&33:171.1,4.5,923,18.54&18:65535,655.3&0:16.0
&481&1606089020&17:0,0.0&32:142.1,3.1,924,15.38&33:171.4,4.5,923,18.57&18:65535,655.3&0:15.9
&481&1606089320&17:0,0.0&32:142.1,3.0,924,15.38&33:170.9,4.5,923,18.52&18:65535,655.3&0:15.8
&481&1606089620&17:641,2.3&32:142.2,3.1,924,15.39&33:171.4,4.5,923,18.57&18:65535,655.3&0:15.7
&481&1606089920&17:0,0.0&32:142.1,3.1,924,15.38&33:171.3,4.5,923,18.56&18:65535,655.3&0:15.6
&481&1606090220&17:0,0.0&32:142.2,3.1,924,15.39&33:170.9,4.4,924,18.50&18:65535,655.3&0:15.5
&481&1606090520&17:65535,655.3&32:141.8,3.1,924,15.35&33:171.3,4.5,924,18.54&18:65535,655.3&0:15.5
&481&1606090820&17:0,0.0&32:141.8,3.0,924,15.35&33:171.1,4.5,924,18.52&18:65535,655.3&0:15.3
&481&1606091120&17:65535,655.3&32:141.9,3.0,924,15.36&33:171.4,4.5,924,18.55&18:65535,655.3&0:15.2
&481&1606091420&17:0,0.0&32:142.2,3.1,924,15.39&33:171.0,4.5,924,18.51&18:65535,655.3&0:15.0
&481&1606091720&17:65535,655.3&32:141.9,3.1,924,15.36&33:171.5,4.5,924,18.56&18:65535,655.3&0:14.9
&481&1606092020&17:0,0.0&32:142.3,3.1,924,15.40&33:171.2,4.5,924,18.53&18:65535,655.3&0:14.6
&481&1606092320&17:0,0.0&32:142.1,3.1,924,15.38&33:171.2,4.5,924,18.53&18:65535,655.3&0:14.4
&481&1606092620&17:65535,655.3&32:141.9,3.2,924,15.36&33:171.3,4.5,924,18.54&18:65535,655.3&0:14.2
&481&1606092920&17:65535,655.3&32:142.1,3.1,924,15.38&33:171.9,4.5,924,18.60&18:65535,655.3&0:14.0
&481&1606093220&17:65535,655.3&32:142.1,3.1,924,15.38&33:171.4,4.5,924,18.55&18:65535,655.3&0:13.9
&481&1606093520&17:0,0.0&32:142.1,3.2,924,15.37&33:171.5,4.5,924,18.56&18:65535,655.3&0:13.8
&481&1606093820&17:65535,655.3&32:142.1,3.1,924,15.38&33:171.3,4.5,924,18.54&18:65535,655.3&0:13.7
&481&1606094120&17:0,0.0&32:142.0,3.1,924,15.37&33:171.5,4.5,924,18.56&18:65535,655.3&0:13.7
&481&1606094420&17:65535,655.3&32:142.1,3.2,924,15.38&33:171.4,4.5,924,18.55&18:65535,655.3&0:13.6
&481&1606094720&17:65535,655.3&32:142.1,3.1,924,15.38&33:171.4,4.6,924,18.55&18:65535,655.3&0:13.7
&481&1606095020&17:0,0.0&32:142.1,3.2,924,15.38&33:171.4,4.5,924,18.55&18:65535,655.3&0:13.7
&481&1606095320&17:0,0.0&32:142.1,3.2,924,15.38&33:171.4,4.5,924,18.54&18:65535,655.3&0:13.7
&481&1606095620&17:0,0.0&32:142.1,3.1,924,15.38&33:171.4,4.5,924,18.55&18:65535,655.3&0:13.6
&481&1606095920&17:65535,655.3&32:142.1,3.2,924,15.38&33:171.4,4.5,924,18.55&18:65535,655.3&0:13.6
&481&1606096220&17:65535,655.3&32:142.0,3.1,925,15.35&33:171.6,4.6,924,18.57&18:65535,655.3&0:13.6
&481&1606096520&17:128,0.0&32:141.8,3.2,924,15.34&33:171.6,4.5,924,18.57&18:65535,655.3&0:13.5
&481&1606096820&17:65535,655.3&32:141.8,3.2,925,15.33&33:171.5,4.5,924,18.56&18:65535,655.3&0:13.4
&481&1606097120&17:0,0.0&32:142.1,3.1,924,15.38&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.4
&481&1606097420&17:651,2.3&32:142.0,3.1,924,15.37&33:171.7,4.6,925,18.56&18:65535,655.3&0:13.4
&481&1606097720&17:65535,655.3&32:142.0,3.1,924,15.37&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.4
&481&1606098020&17:0,0.0&32:141.9,3.1,924,15.36&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.4
&481&1606098320&17:0,0.0&32:142.2,3.1,924,15.39&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.3
&481&1606098620&17:65535,655.3&32:142.0,3.1,924,15.37&33:171.5,4.6,925,18.54&18:65535,655.3&0:13.4
&481&1606098920&17:0,0.0&32:142.1,3.1,924,15.38&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.4
&481&1606099220&17:128,0.0&32:142.1,3.1,924,15.38&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.4
&481&1606099520&17:0,0.0&32:142.1,3.1,925,15.37&33:171.5,4.5,925,18.55&18:65535,655.3&0:13.4
&481&1606099820&17:128,0.0&32:141.8,3.1,924,15.34&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.4
&481&1606100120&17:0,0.0&32:142.2,3.1,925,15.37&33:171.5,4.5,925,18.54&18:65535,655.3&0:13.4
&481&1606100420&17:662,2.4&32:142.1,3.1,925,15.36&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.4
&481&1606100720&17:0,0.0&32:142.0,3.2,924,15.37&33:171.5,4.5,925,18.54&18:65535,655.3&0:13.4
&481&1606101020&17:0,0.0&32:142.0,3.1,924,15.37&33:171.6,4.5,925,18.56&18:65535,655.3&0:13.4
&481&1606101320&17:0,0.0&32:142.1,3.1,924,15.38&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.3
&481&1606101620&17:0,0.0&32:142.2,3.1,925,15.38&33:171.7,4.6,925,18.56&18:65535,655.3&0:13.3
&481&1606101920&17:65535,655.3&32:142.2,3.1,925,15.38&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.3
&481&1606102220&17:654,2.4&32:142.2,3.1,925,15.37&33:171.7,4.6,925,18.56&18:65535,655.3&0:13.2
&481&1606102520&17:672,2.4&32:142.3,3.2,925,15.38&33:172.1,4.5,925,18.61&18:65535,655.3&0:13.3
&481&1606102820&17:65535,655.3&32:141.8,3.2,925,15.33&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.3
&481&1606103120&17:65535,655.3&32:142.3,3.1,925,15.39&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.3
&481&1606103420&17:65535,655.3&32:142.3,3.2,925,15.38&33:171.9,4.5,925,18.58&18:65535,655.3&0:13.3
&481&1606103720&17:128,0.0&32:142.3,3.2,925,15.38&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.3
&481&1606104020&17:65535,655.3&32:142.2,3.1,925,15.37&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.3
&481&1606104320&17:65535,655.3&32:142.3,3.1,925,15.38&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.3
&481&1606104620&17:65535,655.3&32:142.2,3.1,925,15.38&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.3
&481&1606104920&17:128,0.0&32:142.2,3.1,925,15.38&33:172.2,4.6,925,18.61&18:65535,655.3&0:13.3
&481&1606105220&17:0,0.0&32:142.2,3.1,925,15.38&33:171.8,4.5,925,18.58&18:65535,655.3&0:13.4
&481&1606105520&17:65535,655.3&32:142.2,3.1,925,15.37&33:171.8,4.6,925,18.58&18:65535,655.3&0:13.3
&481&1606105820&17:65535,655.3&32:142.2,3.1,925,15.37&33:171.7,4.5,925,18.57&18:65535,655.3&0:13.3
&481&1606106120&17:0,0.0&32:142.2,3.1,925,15.37&33:171.8,4.6,925,18.58&18:65535,655.3&0:13.3
&481&1606106420&17:65535,655.3&32:142.3,3.1,925,15.38&33:171.8,4.5,925,18.57&18:65535,655.3&0:13.3
&481&1606106720&17:65535,655.3&32:142.2,3.1,925,15.38&33:171.8,4.5,925,18.57&18:65535,655.3&0:13.2
&481&1606107020&17:0,0.0&32:142.3,3.1,925,15.38&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.1
&481&1606107320&17:0,0.0&32:142.3,3.1,925,15.39&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.1
&481&1606107620&17:0,0.0&32:142.3,3.1,925,15.38&33:172.1,4.5,925,18.61&18:65535,655.3&0:13.1
&481&1606107920&17:0,0.0&32:142.3,3.1,925,15.38&33:171.8,4.4,925,18.57&18:65535,655.3&0:13.1
&481&1606108220&17:65535,655.3&32:142.3,3.1,925,15.38&33:172.1,4.5,925,18.60&18:65535,655.3&0:13.1
&481&1606108520&17:673,2.4&32:142.3,3.1,925,15.39&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.1
&481&1606108820&17:664,2.3&32:142.2,3.1,925,15.37&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.2
&481&1606109120&17:65535,655.3&32:142.3,3.1,925,15.38&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.3
&481&1606109420&17:0,0.0&32:142.2,3.1,925,15.37&33:171.8,4.5,925,18.57&18:65535,655.3&0:13.4
&481&1606109720&17:0,0.0&32:142.3,3.2,925,15.38&33:172.1,4.4,925,18.61&18:65535,655.3&0:13.3
&481&1606110020&17:0,0.0&32:142.3,3.1,925,15.38&33:172.0,4.5,925,18.59&18:65535,655.3&0:13.4
&481&1606110320&17:0,0.0&32:142.3,3.1,925,15.39&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.4
&481&1606110620&17:0,0.0&32:142.4,3.1,925,15.39&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.3
&481&1606110920&17:0,0.0&32:142.3,3.1,925,15.38&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.3
&481&1606111220&17:65535,655.3&32:142.3,3.1,925,15.39&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.3
&481&1606111520&17:65535,655.3&32:142.3,3.1,925,15.38&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.4
&481&1606111820&17:65535,655.3&32:142.3,3.1,925,15.38&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.4
&481&1606112120&17:65535,655.3&32:142.7,3.1,925,15.42&33:171.9,4.5,925,18.59&18:65535,655.3&0:13.5
&481&1606112420&17:679,2.4&32:142.0,3.1,925,15.35&33:171.7,4.6,925,18.57&18:65535,655.3&0:13.5
&481&1606112720&17:0,0.0&32:142.3,3.1,925,15.39&33:171.8,4.5,925,18.58&18:65535,655.3&0:13.5
&481&1606113020&17:0,0.0&32:142.4,3.1,925,15.39&33:171.7,4.5,925,18.56&18:65535,655.3&0:13.5
&481&1606113320&17:65535,655.3&32:142.5,3.1,925,15.40&33:172.0,4.5,925,18.60&18:65535,655.3&0:13.5
&481&1606113620&17:0,0.0&32:142.7,3.1,925,15.43&33:171.6,4.4,925,18.55&18:65535,655.3&0:13.4
&481&1606113920&17:65535,655.3&32:142.4,3.1,925,15.40&33:171.9,4.5,925,18.59&18:65535,655.3&0:13.4
&481&1606114220&17:677,2.4&32:142.3,3.1,925,15.39&33:172.0,4.5,925,18.60&18:65535,655.3&0:13.4
&481&1606114520&17:0,0.0&32:142.4,3.1,925,15.39&33:172.0,4.4,925,18.60&18:65535,655.3&0:13.4
&481&1606114820&17:65535,655.3&32:142.4,3.1,925,15.40&33:171.9,4.4,925,18.59&18:65535,655.3&0:13.4
&481&1606115120&17:128,0.0&32:142.3,3.1,925,15.38&33:171.9,4.5,925,18.58&18:65535,655.3&0:13.4
&481&1606115420&17:65535,655.3&32:142.4,3.1,925,15.39&33:172.0,4.4,925,18.59&18:65535,655.3&0:13.5
&481&1606115720&17:65535,655.3&32:142.5,3.1,925,15.40&33:172.4,4.4,925,18.64&18:65535,655.3&0:13.5
&481&1606116020&17:0,0.0&32:142.5,3.1,925,15.40&33:172.0,4.4,925,18.59&18:65535,655.3&0:13.5
&481&1606116320&17:65535,655.3&32:142.5,3.1,925,15.41&33:172.1,4.5,925,18.60&18:65535,655.3&0:13.5
&481&1606116620&17:0,0.0&32:142.1,3.1,925,15.36&33:171.9,4.5,925,18.59&18:65535,655.3&0:13.5
&481&1606116920&17:65535,655.3&32:142.5,3.2,925,15.40&33:171.6,4.5,925,18.55&18:65535,655.3&0:13.6
&481&1606117220&17:65535,655.3&32:142.2,3.2,925,15.37&33:172.0,4.5,925,18.60&18:65535,655.3&0:13.7
&481&1606117520&17:65535,655.3&32:142.2,3.1,925,15.37&33:171.8,4.3,925,18.58&18:65535,655.3&0:13.7
&481&1606117820&17:65535,655.3&32:142.5,3.1,925,15.41&33:172.1,4.4,925,18.61&18:65535,655.3&0:13.7
&481&1606118120&17:65535,655.3&32:142.5,3.1,925,15.40&33:171.8,4.4,925,18.57&18:65535,655.3&0:13.7
&481&1606118420&17:0,0.0&32:142.5,3.1,925,15.40&33:171.9,4.4,925,18.58&18:65535,655.3&0:13.8
&481&1606118720&17:0,0.0&32:142.4,3.0,925,15.39&33:171.9,4.4,925,18.59&18:65535,655.3&0:13.7
&481&1606119020&17:128,0.0&32:142.5,3.1,925,15.40&33:171.9,4.4,925,18.59&18:65535,655.3&0:13.7
&481&1606119320&17:65535,655.3&32:142.5,3.1,925,15.40&33:172.0,4.4,925,18.59&18:65535,655.3&0:13.7
&481&1606119620&17:65535,655.3&32:142.5,3.1,925,15.41&33:171.9,4.5,925,18.59&18:65535,655.3&0:13.6
&481&1606119920&17:0,0.0&32:142.5,3.2,925,15.41&33:171.9,4.4,925,18.58&18:65535,655.3&0:13.7
&481&1606120220&17:0,0.0&32:142.5,3.1,925,15.41&33:171.9,4.4,925,18.59&18:65535,655.3&0:13.6
&481&1606120520&17:65535,655.3&32:142.2,3.1,925,15.38&33:171.8,4.4,925,18.58&18:65535,655.3&0:13.6
&481&1606120820&17:65535,655.3&32:142.5,3.1,925,15.40&33:171.9,4.5,925,18.58&18:65535,655.3&0:13.5
&481&1606121120&17:65535,655.3&32:142.3,3.2,925,15.38&33:171.8,4.5,925,18.57&18:65535,655.3&0:13.6
&481&1606121420&17:65535,655.3&32:142.6,3.2,926,15.40&33:171.9,4.4,925,18.59&18:65535,655.3&0:13.7
&481&1606121720&17:65535,655.3&32:142.4,3.1,926,15.38&33:171.8,4.4,925,18.57&18:65535,655.3&0:13.7
&481&1606122020&17:128,0.0&32:142.5,3.2,926,15.38&33:171.7,4.4,925,18.57&18:65535,655.3&0:13.7
&481&1606122320&17:65535,655.3&32:142.5,3.2,926,15.39&33:171.8,4.4,925,18.57&18:65535,655.3&0:13.8
&481&1606122620&17:0,0.0&32:142.4,3.3,926,15.38&33:171.8,4.4,925,18.57&18:65535,655.3&0:13.9
&481&1606122920&17:65535,655.3&32:142.5,3.2,926,15.39&33:171.8,4.4,925,18.57&18:65535,655.3&0:13.8
&481&1606123220&17:65535,655.3&32:142.5,3.2,926,15.39&33:172.2,4.4,925,18.61&18:65535,655.3&0:13.8
&481&1606123520&17:65535,655.3&32:142.5,3.2,926,15.39&33:171.8,4.4,925,18.57&18:65535,655.3&0:13.9
&481&1606123820&17:644,2.5&32:142.6,3.3,926,15.40&33:171.8,4.4,925,18.58&18:65535,655.3&0:14.0
