:474&1605458638-1.9.0-281&17:296&32:194&33:213&18:105
&474&1605458700&17:0,0.0&32:143.1,2.1,916,15.62&33:168.1,3.5,912,18.43&18:10000,1.8&0:8.5
&474&1605459010&17:722,1.3&32:143.0,2.1,916,15.61&33:168.5,3.5,912,18.47&18:10000,1.8&0:8.2
&474&1605459335&17:65535,655.3&32:142.9,2.0,916,15.60&33:168.4,3.5,911,18.49&18:65535,655.3&0:8.1
&474&1605459635&17:718,1.3&32:143.0,2.0,916,15.61&33:168.5,3.5,912,18.47&18:65535,655.3&0:7.1
&474&1605459935&17:0,0.0&32:143.0,2.0,916,15.61&33:168.0,3.5,911,18.44&18:65535,655.3&0:6.8
&474&1605460235&17:65535,655.3&32:142.8,2.1,916,15.59&33:168.1,3.5,912,18.43&18:65535,655.3&0:6.5
&474&1605460535&17:0,0.0&32:143.0,2.0,916,15.61&33:168.4,3.5,911,18.48&18:65535,655.3&0:6.4
&474&1605460835&17:65535,655.3&32:143.0,2.0,916,15.62&33:168.0,3.5,912,18.42&18:65535,655.3&0:6.3
&474&1605461135&17:65535,655.3&32:143.1,2.0,916,15.63&33:167.9,3.5,912,18.41&18:65535,655.3&0:6.3
&474&1605461435&17:65535,655.3&32:142.9,2.0,916,15.60&33:167.9,3.5,911,18.43&18:65535,655.3&0:6.2
&474&1605461735&17:716,1.2&32:143.0,1.9,916,15.61&33:168.2,3.5,911,18.46&18:10000,1.8&0:6.1
&474&1605462035&17:716,1.3&32:143.0,1.9,916,15.61&33:168.3,3.4,911,18.47&18:10000,1.8&0:6.2
&474&1605462335&17:65535,655.3&32:143.1,2.0,916,15.62&33:168.3,3.4,911,18.47&18:65535,655.3&0:6.2
&474&1605462635&17:0,0.0&32:142.8,2.0,916,15.59&33:168.2,3.5,911,18.46&18:10000,1.7&0:6.2
&474&1605462935&17:65535,655.3&32:142.9,2.0,916,15.60&33:168.2,3.4,911,18.46&18:65535,655.3&0:6.1
&474&1605463235&17:65535,655.3&32:143.2,2.0,916,15.63&33:168.3,3.5,911,18.48&18:65535,655.3&0:6.1
&474&1605463535&17:65535,655.3&32:142.8,2.0,916,15.59&33:168.4,3.4,911,18.48&18:65535,655.3&0:6.1
&474&1605463835&17:65535,655.3&32:143.0,1.9,916,15.62&33:168.3,3.5,911,18.47&18:65535,655.3&0:6.1
&474&1605464135&17:65535,655.3&32:143.0,1.9,916,15.61&33:168.4,3.4,911,18.49&18:65535,655.3&0:6.1
&474&1605464435&17:721,1.2&32:142.8,1.9,916,15.59&33:167.9,3.5,911,18.43&18:65535,655.3&0:6.2
&474&1605464735&17:0,0.0&32:142.9,1.9,916,15.60&33:168.4,3.5,911,18.49&18:65535,655.3&0:6.2
&474&1605465035&17:65535,655.3&32:143.0,1.9,916,15.61&33:168.2,3.5,911,18.46&18:65535,655.3&0:6.2
&474&1605465335&17:65535,655.3&32:142.9,1.9,916,15.60&33:168.2,3.5,911,18.46&18:65535,655.3&0:6.1
&474&1605465635&17:714,1.2&32:142.9,1.9,916,15.61&33:168.3,3.4,911,18.47&18:65535,655.3&0:6.1
&474&1605465935&17:0,0.0&32:143.0,2.0,916,15.61&33:168.2,3.5,911,18.47&18:65535,655.3&0:6.3
&474&1605466235&17:65535,655.3&32:143.0,1.8,916,15.61&33:168.3,3.5,911,18.48&18:65535,655.3&0:6.2
&474&1605466535&17:128,0.0&32:142.7,2.0,916,15.58&33:168.3,3.4,911,18.47&18:65535,655.3&0:6.2
&474&1605466835&17:65535,655.3&32:143.0,1.9,916,15.61&33:168.3,3.5,911,18.48&18:65535,655.3&0:6.3
&474&1605467135&17:65535,655.3&32:142.9,2.0,916,15.60&33:168.3,3.4,911,18.47&18:65535,655.3&0:6.2
&474&1605467435&17:711,1.2&32:143.1,1.9,916,15.63&33:168.3,3.5,911,18.47&18:10000,1.8&0:6.1
&474&1605467735&17:725,1.2&32:143.0,1.9,916,15.61&33:168.2,3.4,911,18.46&18:65535,655.3&0:6.1
&474&1605468035&17:0,0.0&32:143.0,1.9,916,15.61&33:168.2,3.5,911,18.47&18:65535,655.3&0:6.1
&474&1605468335&17:715,1.2&32:143.1,1.9,916,15.62&33:168.3,3.5,911,18.47&18:65535,655.3&0:6.2
&474&1605468635&17:65535,655.3&32:143.1,2.0,916,15.62&33:168.3,3.4,911,18.47&18:65535,655.3&0:6.2
&474&1605468935&17:65535,655.3&32:143.1,2.0,916,15.62&33:168.2,3.5,911,18.47&18:65535,655.3&0:6.2
&474&1605469235&17:65535,655.3&32:143.1,1.9,916,15.62&33:168.1,3.4,911,18.46&18:65535,655.3&0:6.1
&474&1605469535&17:715,1.2&32:143.0,1.9,916,15.61&33:168.2,3.5,911,18.46&18:65535,655.3&0:6.1
&474&1605469835&17:0,0.0&32:143.1,1.9,916,15.62&33:168.2,3.5,911,18.47&18:65535,655.3&0:6.1
&474&1605470135&17:0,0.0&32:143.2,1.9,916,15.63&33:168.2,3.4,911,18.46&18:10000,1.8&0:6.1
&474&1605470435&17:0,0.0&32:143.1,1.9,916,15.62&33:168.3,3.5,911,18.47&18:65535,655.3&0:6.2
&474&1605470735&17:65535,655.3&32:143.1,2.0,916,15.62&33:168.2,3.4,911,18.47&18:65535,655.3&0:6.2
&474&1605471035&17:65535,655.3&32:143.1,2.0,916,15.63&33:168.4,3.4,911,18.48&18:65535,655.3&0:6.2
&474&1605471335&17:128,0.0&32:142.9,2.0,916,15.60&33:168.2,3.5,911,18.47&18:65535,655.3&0:6.1
&474&1605471635&17:65535,655.3&32:143.2,2.0,916,15.63&33:168.3,3.5,911,18.47&18:65535,655.3&0:6.1
&474&1605471935&17:65535,655.3&32:142.9,2.0,916,15.60&33:168.2,3.4,911,18.47&18:65535,655.3&0:6.1
&474&1605472235&17:723,1.3&32:143.0,2.0,916,15.61&33:168.4,3.5,911,18.48&18:10000,1.8&0:6.1
&474&1605472535&17:65535,655.3&32:142.6,2.1,916,15.57&33:168.4,3.4,911,18.48&18:65535,655.3&0:6.1
&474&1605472835&17:65535,655.3&32:143.0,2.0,916,15.61&33:168.4,3.5,911,18.49&18:65535,655.3&0:6.1
&474&1605473135&17:65535,655.3&32:142.9,2.1,916,15.60&33:168.4,3.4,911,18.49&18:65535,655.3&0:6.0
&474&1605473435&17:0,0.0&32:142.9,2.0,916,15.60&33:168.3,3.4,911,18.47&18:10000,1.8&0:5.8
&474&1605473735&17:65535,655.3&32:143.1,2.0,916,15.62&33:168.2,3.5,911,18.47&18:65535,655.3&0:5.8
&474&1605474035&17:128,0.0&32:143.1,1.9,916,15.62&33:168.3,3.4,911,18.47&18:65535,655.3&0:5.8
&474&1605474335&17:719,1.2&32:143.0,2.0,916,15.61&33:168.1,3.4,911,18.45&18:10000,1.7&0:5.8
