:472&1605196166-1.9.0-281&17:296&32:194&33:213&18:105
&472&1605196201&17:737,2.2&32:167.5,3.0,916,18.29&33:166.6,4.5,911,18.28&18:10000,2.7&0:18.2
&472&1605196525&17:731,2.2&32:167.1,3.0,916,18.24&33:166.3,4.3,911,18.26&18:10000,2.7&0:17.6
&472&1605196855&17:65535,655.3&32:167.0,3.0,916,18.24&33:166.3,4.3,911,18.25&18:65535,655.3&0:17.6
&472&1605197155&17:0,0.0&32:167.3,3.0,916,18.26&33:166.3,4.3,911,18.26&18:65535,655.3&0:16.8
&472&1605197455&17:0,0.0&32:167.0,3.0,916,18.23&33:166.2,4.3,911,18.25&18:65535,655.3&0:16.3
&472&1605197755&17:65535,655.3&32:167.3,3.0,916,18.26&33:166.4,4.3,911,18.27&18:65535,655.3&0:15.9
&472&1605198055&17:65535,655.3&32:167.4,3.0,916,18.27&33:166.3,4.4,911,18.26&18:65535,655.3&0:15.6
&472&1605198355&17:65535,655.3&32:167.3,3.0,916,18.27&33:166.4,4.3,911,18.27&18:65535,655.3&0:15.4
&472&1605198655&17:65535,655.3&32:167.3,3.0,916,18.26&33:166.4,4.3,911,18.27&18:65535,655.3&0:15.2
&472&1605198955&17:0,0.0&32:166.9,3.0,915,18.24&33:166.3,4.3,911,18.26&18:65535,655.3&0:15.0
&472&1605199255&17:65535,655.3&32:167.3,3.0,916,18.26&33:166.4,4.4,911,18.27&18:65535,655.3&0:14.9
&472&1605199555&17:0,0.0&32:167.4,3.0,916,18.28&33:166.4,4.3,911,18.27&18:65535,655.3&0:14.8
&472&1605199855&17:65535,655.3&32:167.2,3.0,916,18.26&33:166.4,4.4,911,18.27&18:65535,655.3&0:14.7
&472&1605200155&17:0,0.0&32:167.3,3.0,916,18.27&33:166.4,4.3,911,18.27&18:65535,655.3&0:14.6
&472&1605200455&17:65535,655.3&32:167.4,3.0,916,18.27&33:166.4,4.3,911,18.27&18:65535,655.3&0:14.4
&472&1605200755&17:65535,655.3&32:167.4,3.0,916,18.28&33:166.6,4.3,911,18.29&18:65535,655.3&0:14.4
&472&1605201055&17:65535,655.3&32:167.4,3.0,916,18.28&33:166.1,4.3,911,18.24&18:65535,655.3&0:14.3
&472&1605201355&17:65535,655.3&32:167.4,3.0,916,18.27&33:166.4,4.4,911,18.27&18:65535,655.3&0:14.3
&472&1605201655&17:0,0.0&32:167.4,3.0,915,18.30&33:166.5,4.4,911,18.28&18:65535,655.3&0:14.3
&472&1605201955&17:65535,655.3&32:167.3,3.0,916,18.27&33:166.5,4.4,911,18.28&18:65535,655.3&0:14.1
&472&1605202255&17:65535,655.3&32:167.4,3.0,916,18.27&33:166.1,4.3,911,18.23&18:65535,655.3&0:14.0
&472&1605202555&17:65535,655.3&32:167.4,3.0,916,18.27&33:166.4,4.3,911,18.27&18:65535,655.3&0:13.8
&472&1605202855&17:65535,655.3&32:167.4,3.0,916,18.28&33:166.6,4.3,911,18.29&18:65535,655.3&0:13.7
&472&1605203155&17:65535,655.3&32:167.3,3.0,916,18.27&33:166.4,4.3,911,18.27&18:65535,655.3&0:13.6
&472&1605203455&17:0,0.0&32:167.2,3.0,916,18.26&33:166.4,4.3,911,18.27&18:65535,655.3&0:13.5
&472&1605203755&17:65535,655.3&32:167.3,3.0,916,18.27&33:166.5,4.4,911,18.28&18:65535,655.3&0:13.4
&472&1605204055&17:65535,655.3&32:167.5,3.0,916,18.29&33:166.4,4.4,911,18.27&18:65535,655.3&0:13.3
&472&1605204355&17:65535,655.3&32:167.5,3.0,916,18.29&33:166.4,4.4,911,18.27&18:65535,655.3&0:13.3
&472&1605204655&17:0,0.0&32:167.2,3.0,916,18.25&33:166.5,4.3,911,18.28&18:65535,655.3&0:13.3
&472&1605204955&17:65535,655.3&32:167.7,3.0,916,18.31&33:166.6,4.3,911,18.28&18:65535,655.3&0:13.3
&472&1605205255&17:65535,655.3&32:167.5,3.0,916,18.29&33:166.6,4.3,911,18.29&18:65535,655.3&0:13.2
&472&1605205555&17:0,0.0&32:167.1,3.0,916,18.24&33:166.6,4.3,911,18.28&18:65535,655.3&0:13.3
&472&1605205855&17:65535,655.3&32:167.5,3.0,916,18.28&33:166.6,4.3,911,18.29&18:65535,655.3&0:13.5
