:501&1607434930-1.9.0-281&17:296&32:194&33:213&18:105
&501&1607435110&17:518,0.7&32:148.4,1.5,946,15.68&33:181.3,2.8,943,19.23&18:10000,1.1&0:14.3
&501&1607435445&17:0,0.0&32:148.4,1.4,946,15.68&33:181.2,2.8,943,19.22&18:10000,1.1&0:13.9
&501&1607435752&17:65535,655.3&32:148.4,1.5,946,15.69&33:180.8,2.8,943,19.17&18:65535,655.3&0:13.4
&501&1607436052&17:65535,655.3&32:148.3,1.4,946,15.68&33:180.9,2.8,943,19.18&18:65535,655.3&0:12.7
&501&1607436352&17:65535,655.3&32:148.0,1.4,946,15.65&33:181.2,2.8,943,19.21&18:65535,655.3&0:12.4
&501&1607436652&17:65535,655.3&32:148.4,1.4,946,15.68&33:181.2,2.8,943,19.22&18:65535,655.3&0:12.2
&501&1607436952&17:65535,655.3&32:148.4,1.5,946,15.68&33:181.3,2.8,943,19.23&18:65535,655.3&0:12.1
&501&1607437252&17:65535,655.3&32:148.3,1.5,946,15.68&33:181.3,2.8,943,19.23&18:65535,655.3&0:12.1
&501&1607437552&17:65535,655.3&32:148.1,1.5,946,15.65&33:181.3,2.8,943,19.22&18:65535,655.3&0:12.2
&501&1607437852&17:65535,655.3&32:148.5,1.4,946,15.70&33:181.4,2.8,943,19.23&18:65535,655.3&0:12.2
&501&1607438152&17:65535,655.3&32:148.4,1.4,946,15.69&33:181.3,2.8,943,19.23&18:65535,655.3&0:12.1
&501&1607438452&17:65535,655.3&32:148.4,1.5,946,15.69&33:180.8,2.8,943,19.17&18:65535,655.3&0:12.1
&501&1607438752&17:65535,655.3&32:148.5,1.4,946,15.69&33:181.3,2.8,943,19.23&18:65535,655.3&0:11.9
&501&1607439052&17:65535,655.3&32:148.4,1.4,946,15.69&33:181.4,2.8,943,19.23&18:65535,655.3&0:11.9
&501&1607439352&17:65535,655.3&32:148.4,1.4,946,15.69&33:180.8,2.9,943,19.17&18:65535,655.3&0:11.8
&501&1607439652&17:65535,655.3&32:148.5,1.4,946,15.69&33:181.2,2.8,943,19.22&18:65535,655.3&0:11.8
