:467&1604670594-1.9.0-281&17:296&32:194&33:213&18:105
&467&1604670940&17:0,0.0&32:165.1,3.5,919,17.96&33:162.0,4.8,907,17.86&18:10000,3.2&0:14.2
&467&1604671280&17:65535,655.3&32:165.0,3.5,919,17.96&33:161.9,4.8,907,17.85&18:65535,655.3&0:14.2
&467&1604671580&17:65535,655.3&32:164.7,3.5,919,17.92&33:162.0,4.9,907,17.86&18:65535,655.3&0:13.3
&467&1604671880&17:65535,655.3&32:165.1,3.5,919,17.96&33:162.0,4.8,907,17.86&18:65535,655.3&0:12.9
&467&1604672180&17:65535,655.3&32:165.1,3.5,919,17.96&33:162.0,4.9,907,17.86&18:65535,655.3&0:12.7
&467&1604672480&17:65535,655.3&32:164.9,3.6,919,17.95&33:162.0,4.9,907,17.86&18:65535,655.3&0:12.6
&467&1604672780&17:65535,655.3&32:164.9,3.5,919,17.95&33:162.0,4.9,907,17.86&18:65535,655.3&0:12.4
&467&1604673080&17:65535,655.3&32:164.9,3.5,919,17.94&33:162.0,4.8,907,17.86&18:65535,655.3&0:12.3
&467&1604673380&17:65535,655.3&32:164.9,3.5,919,17.94&33:162.1,4.8,907,17.87&18:65535,655.3&0:12.3
&467&1604673680&17:65535,655.3&32:164.9,3.5,919,17.95&33:162.0,4.9,907,17.86&18:65535,655.3&0:12.3
&467&1604673980&17:65535,655.3&32:164.9,3.5,919,17.95&33:162.1,4.9,907,17.87&18:65535,655.3&0:12.3
&467&1604674280&17:65535,655.3&32:165.0,3.5,919,17.95&33:161.6,4.9,907,17.82&18:65535,655.3&0:12.3
&467&1604674580&17:65535,655.3&32:165.0,3.5,919,17.96&33:162.1,4.9,907,17.87&18:65535,655.3&0:12.2
&467&1604674880&17:65535,655.3&32:165.1,3.5,919,17.96&33:161.8,4.9,907,17.84&18:65535,655.3&0:12.2
&467&1604675180&17:65535,655.3&32:165.3,3.5,919,17.99&33:162.1,4.9,907,17.87&18:65535,655.3&0:12.1
&467&1604675480&17:65535,655.3&32:165.3,3.5,919,17.99&33:161.7,4.9,907,17.83&18:65535,655.3&0:12.0
&467&1604675780&17:65535,655.3&32:164.9,3.5,919,17.94&33:162.1,4.8,907,17.87&18:65535,655.3&0:11.9
&467&1604676080&17:65535,655.3&32:164.9,3.5,919,17.95&33:162.1,4.9,907,17.87&18:65535,655.3&0:11.9
&467&1604676380&17:65535,655.3&32:165.2,3.5,919,17.97&33:162.1,4.9,907,17.87&18:65535,655.3&0:11.9
&467&1604676680&17:65535,655.3&32:164.9,3.5,919,17.95&33:162.0,4.8,907,17.86&18:65535,655.3&0:11.9
&467&1604676980&17:65535,655.3&32:164.9,3.5,919,17.94&33:162.0,4.8,907,17.86&18:65535,655.3&0:11.9
&467&1604677280&17:65535,655.3&32:165.0,3.5,919,17.96&33:162.0,4.9,907,17.86&18:65535,655.3&0:11.9
&467&1604677580&17:65535,655.3&32:165.0,3.5,919,17.95&33:162.0,4.9,907,17.86&18:65535,655.3&0:11.8
&467&1604677880&17:65535,655.3&32:164.9,3.5,919,17.95&33:162.0,4.9,907,17.87&18:65535,655.3&0:11.8
&467&1604678180&17:65535,655.3&32:165.2,3.5,919,17.98&33:162.0,4.9,907,17.87&18:65535,655.3&0:11.8
&467&1604678480&17:65535,655.3&32:164.9,3.5,919,17.94&33:162.0,4.8,907,17.86&18:65535,655.3&0:11.8
&467&1604678780&17:65535,655.3&32:165.2,3.5,919,17.97&33:161.8,4.7,907,17.84&18:65535,655.3&0:11.7
&467&1604679080&17:65535,655.3&32:164.8,3.5,919,17.94&33:161.9,4.8,907,17.85&18:65535,655.3&0:11.7
