"Plot Title: hobo46"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10789315, SEN S/N: 10789315)","Coupler Attached (LGR S/N: 10789315)","Coupler Detached (LGR S/N: 10789315)","Host Connected (LGR S/N: 10789315)","End Of File (LGR S/N: 10789315)"
1,06/20/19 02:00:00 PM,37.604,,,,
2,06/20/19 02:10:00 PM,34.796,,,,
3,06/20/19 02:20:00 PM,32.291,,,,
4,06/20/19 02:30:00 PM,30.356,,,,
5,06/20/19 02:40:00 PM,29.552,,,,
6,06/20/19 02:50:00 PM,29.152,,,,
7,06/20/19 03:00:00 PM,27.961,,,,
8,06/20/19 03:10:00 PM,27.665,,,,
9,06/20/19 03:20:00 PM,27.567,,,,
10,06/20/19 03:30:00 PM,27.173,,,,
11,06/20/19 03:40:00 PM,27.173,,,,
12,06/20/19 03:50:00 PM,27.075,,,,
13,06/20/19 04:00:00 PM,26.977,,,,
14,06/20/19 04:10:00 PM,26.977,,,,
15,06/20/19 04:20:00 PM,28.060,,,,
16,06/20/19 04:30:00 PM,29.152,,,,
17,06/20/19 04:40:00 PM,30.356,,,,
18,06/20/19 04:50:00 PM,30.356,,,,
19,06/20/19 05:00:00 PM,28.357,,,,
20,06/20/19 05:10:00 PM,24.931,,,,
21,06/20/19 05:20:00 PM,24.545,,,,
22,06/20/19 05:30:00 PM,24.255,,,,
23,06/20/19 05:40:00 PM,24.062,,,,
24,06/20/19 05:50:00 PM,23.869,,,,
25,06/20/19 06:00:00 PM,23.773,,,,
26,06/20/19 06:10:00 PM,23.581,,,,
27,06/20/19 06:20:00 PM,23.484,,,,
28,06/20/19 06:30:00 PM,23.388,,,,
29,06/20/19 06:40:00 PM,23.388,,,,
30,06/20/19 06:50:00 PM,23.292,,,,
31,06/20/19 07:00:00 PM,23.196,,,,
32,06/20/19 07:10:00 PM,23.196,,,,
33,06/20/19 07:20:00 PM,23.100,,,,
34,06/20/19 07:30:00 PM,23.004,,,,
35,06/20/19 07:40:00 PM,23.004,,,,
36,06/20/19 07:50:00 PM,23.004,,,,
37,06/20/19 08:00:00 PM,22.908,,,,
38,06/20/19 08:10:00 PM,22.908,,,,
39,06/20/19 08:20:00 PM,22.908,,,,
40,06/20/19 08:30:00 PM,22.812,,,,
41,06/20/19 08:40:00 PM,22.812,,,,
42,06/20/19 08:50:00 PM,22.717,,,,
43,06/20/19 09:00:00 PM,22.717,,,,
44,06/20/19 09:10:00 PM,22.717,,,,
45,06/20/19 09:20:00 PM,22.717,,,,
46,06/20/19 09:30:00 PM,22.621,,,,
47,06/20/19 09:40:00 PM,22.621,,,,
48,06/20/19 09:50:00 PM,22.621,,,,
49,06/20/19 10:00:00 PM,22.621,,,,
50,06/20/19 10:10:00 PM,22.621,,,,
51,06/20/19 10:20:00 PM,22.525,,,,
52,06/20/19 10:30:00 PM,22.525,,,,
53,06/20/19 10:40:00 PM,22.525,,,,
54,06/20/19 10:50:00 PM,22.525,,,,
55,06/20/19 11:00:00 PM,22.525,,,,
56,06/20/19 11:10:00 PM,22.429,,,,
57,06/20/19 11:20:00 PM,22.429,,,,
58,06/20/19 11:30:00 PM,22.429,,,,
59,06/20/19 11:40:00 PM,22.429,,,,
60,06/20/19 11:50:00 PM,22.429,,,,
61,06/21/19 12:00:00 AM,22.429,,,,
62,06/21/19 12:10:00 AM,22.429,,,,
63,06/21/19 12:20:00 AM,22.429,,,,
64,06/21/19 12:30:00 AM,22.333,,,,
65,06/21/19 12:40:00 AM,22.333,,,,
66,06/21/19 12:50:00 AM,22.333,,,,
67,06/21/19 01:00:00 AM,22.333,,,,
68,06/21/19 01:10:00 AM,22.333,,,,
69,06/21/19 01:20:00 AM,22.333,,,,
70,06/21/19 01:30:00 AM,22.333,,,,
71,06/21/19 01:40:00 AM,22.333,,,,
72,06/21/19 01:50:00 AM,22.333,,,,
73,06/21/19 02:00:00 AM,22.333,,,,
74,06/21/19 02:10:00 AM,22.333,,,,
75,06/21/19 02:20:00 AM,22.238,,,,
76,06/21/19 02:30:00 AM,22.238,,,,
77,06/21/19 02:40:00 AM,22.238,,,,
78,06/21/19 02:50:00 AM,22.238,,,,
79,06/21/19 03:00:00 AM,22.238,,,,
80,06/21/19 03:10:00 AM,22.238,,,,
81,06/21/19 03:20:00 AM,22.238,,,,
82,06/21/19 03:30:00 AM,22.238,,,,
83,06/21/19 03:40:00 AM,22.238,,,,
84,06/21/19 03:50:00 AM,22.238,,,,
85,06/21/19 04:00:00 AM,22.238,,,,
86,06/21/19 04:10:00 AM,22.238,,,,
87,06/21/19 04:20:00 AM,22.238,,,,
88,06/21/19 04:30:00 AM,22.238,,,,
89,06/21/19 04:40:00 AM,22.238,,,,
90,06/21/19 04:50:00 AM,22.238,,,,
91,06/21/19 05:00:00 AM,22.238,,,,
92,06/21/19 05:10:00 AM,22.238,,,,
93,06/21/19 05:20:00 AM,22.142,,,,
94,06/21/19 05:30:00 AM,22.238,,,,
95,06/21/19 05:40:00 AM,22.238,,,,
96,06/21/19 05:50:00 AM,22.238,,,,
97,06/21/19 06:00:00 AM,22.142,,,,
98,06/21/19 06:10:00 AM,22.238,,,,
99,06/21/19 06:20:00 AM,22.142,,,,
100,06/21/19 06:30:00 AM,22.142,,,,
101,06/21/19 06:40:00 AM,22.142,,,,
102,06/21/19 06:50:00 AM,22.142,,,,
103,06/21/19 07:00:00 AM,22.142,,,,
104,06/21/19 07:10:00 AM,22.142,,,,
105,06/21/19 07:20:00 AM,22.142,,,,
106,06/21/19 07:30:00 AM,22.142,,,,
107,06/21/19 07:40:00 AM,22.142,,,,
108,06/21/19 07:50:00 AM,22.142,,,,
109,06/21/19 08:00:00 AM,22.142,,,,
110,06/21/19 08:10:00 AM,22.142,,,,
111,06/21/19 08:20:00 AM,22.142,,,,
112,06/21/19 08:30:00 AM,22.142,,,,
113,06/21/19 08:40:00 AM,22.142,,,,
114,06/21/19 08:50:00 AM,22.142,,,,
115,06/21/19 09:00:00 AM,22.142,,,,
116,06/21/19 09:10:00 AM,22.142,,,,
117,06/21/19 09:20:00 AM,22.142,,,,
118,06/21/19 09:30:00 AM,22.142,,,,
119,06/21/19 09:40:00 AM,22.142,,,,
120,06/21/19 09:50:00 AM,22.142,,,,
121,06/21/19 10:00:00 AM,22.142,,,,
122,06/21/19 10:10:00 AM,22.142,,,,
123,06/21/19 10:20:00 AM,22.142,,,,
124,06/21/19 10:30:00 AM,22.238,,,,
125,06/21/19 10:40:00 AM,22.238,,,,
126,06/21/19 10:50:00 AM,22.238,,,,
127,06/21/19 11:00:00 AM,22.238,,,,
128,06/21/19 11:10:00 AM,22.238,,,,
129,06/21/19 11:20:00 AM,22.238,,,,
130,06/21/19 11:30:00 AM,22.238,,,,
131,06/21/19 11:40:00 AM,22.238,,,,
132,06/21/19 11:50:00 AM,22.238,,,,
133,06/21/19 12:00:00 PM,22.238,,,,
134,06/21/19 12:10:00 PM,22.238,,,,
135,06/21/19 12:20:00 PM,22.238,,,,
136,06/21/19 12:30:00 PM,22.238,,,,
137,06/21/19 12:40:00 PM,22.238,,,,
138,06/21/19 12:50:00 PM,22.238,,,,
139,06/21/19 01:00:00 PM,22.238,,,,
140,06/21/19 01:10:00 PM,22.238,,,,
141,06/21/19 01:20:00 PM,22.238,,,,
142,06/21/19 01:30:00 PM,22.238,,,,
143,06/21/19 01:40:00 PM,22.238,,,,
144,06/21/19 01:50:00 PM,22.238,,,,
145,06/21/19 02:00:00 PM,22.238,,,,
146,06/21/19 02:10:00 PM,22.238,,,,
147,06/21/19 02:20:00 PM,22.238,,,,
148,06/21/19 02:30:00 PM,22.238,,,,
149,06/21/19 02:40:00 PM,22.238,,,,
150,06/21/19 02:50:00 PM,22.238,,,,
151,06/21/19 03:00:00 PM,22.333,,,,
152,06/21/19 03:10:00 PM,22.238,,,,
153,06/21/19 03:20:00 PM,22.333,,,,
154,06/21/19 03:30:00 PM,22.238,,,,
155,06/21/19 03:40:00 PM,22.333,,,,
156,06/21/19 03:50:00 PM,22.333,,,,
157,06/21/19 04:00:00 PM,22.333,,,,
158,06/21/19 04:10:00 PM,22.333,,,,
159,06/21/19 04:20:00 PM,22.333,,,,
160,06/21/19 04:30:00 PM,22.333,,,,
161,06/21/19 04:40:00 PM,22.333,,,,
162,06/21/19 04:50:00 PM,22.333,,,,
163,06/21/19 05:00:00 PM,22.333,,,,
164,06/21/19 05:10:00 PM,22.333,,,,
165,06/21/19 05:20:00 PM,22.333,,,,
166,06/21/19 05:30:00 PM,22.333,,,,
167,06/21/19 05:40:00 PM,22.333,,,,
168,06/21/19 05:50:00 PM,22.333,,,,
169,06/21/19 06:00:00 PM,22.333,,,,
170,06/21/19 06:10:00 PM,22.333,,,,
171,06/21/19 06:20:00 PM,22.429,,,,
172,06/21/19 06:30:00 PM,22.429,,,,
173,06/21/19 06:40:00 PM,22.429,,,,
174,06/21/19 06:50:00 PM,22.429,,,,
175,06/21/19 07:00:00 PM,22.429,,,,
176,06/21/19 07:10:00 PM,22.429,,,,
177,06/21/19 07:20:00 PM,22.429,,,,
178,06/21/19 07:30:00 PM,22.429,,,,
179,06/21/19 07:40:00 PM,22.429,,,,
180,06/21/19 07:50:00 PM,22.429,,,,
181,06/21/19 08:00:00 PM,22.429,,,,
182,06/21/19 08:10:00 PM,22.429,,,,
183,06/21/19 08:20:00 PM,22.429,,,,
184,06/21/19 08:30:00 PM,22.429,,,,
185,06/21/19 08:40:00 PM,22.429,,,,
186,06/21/19 08:50:00 PM,22.429,,,,
187,06/21/19 09:00:00 PM,22.429,,,,
188,06/21/19 09:10:00 PM,22.429,,,,
189,06/21/19 09:20:00 PM,22.429,,,,
190,06/21/19 09:30:00 PM,22.429,,,,
191,06/21/19 09:40:00 PM,22.429,,,,
192,06/21/19 09:50:00 PM,22.429,,,,
193,06/21/19 10:00:00 PM,22.429,,,,
194,06/21/19 10:10:00 PM,22.429,,,,
195,06/21/19 10:20:00 PM,22.429,,,,
196,06/21/19 10:30:00 PM,22.429,,,,
197,06/21/19 10:40:00 PM,22.429,,,,
198,06/21/19 10:50:00 PM,22.429,,,,
199,06/21/19 11:00:00 PM,22.429,,,,
200,06/21/19 11:10:00 PM,22.429,,,,
201,06/21/19 11:20:00 PM,22.429,,,,
202,06/21/19 11:30:00 PM,22.429,,,,
203,06/21/19 11:40:00 PM,22.429,,,,
204,06/21/19 11:50:00 PM,22.429,,,,
205,06/22/19 12:00:00 AM,22.429,,,,
206,06/22/19 12:10:00 AM,22.429,,,,
207,06/22/19 12:20:00 AM,22.429,,,,
208,06/22/19 12:30:00 AM,22.429,,,,
209,06/22/19 12:40:00 AM,22.429,,,,
210,06/22/19 12:50:00 AM,22.429,,,,
211,06/22/19 01:00:00 AM,22.429,,,,
212,06/22/19 01:10:00 AM,22.429,,,,
213,06/22/19 01:20:00 AM,22.429,,,,
214,06/22/19 01:30:00 AM,22.429,,,,
215,06/22/19 01:40:00 AM,22.429,,,,
216,06/22/19 01:50:00 AM,22.429,,,,
217,06/22/19 02:00:00 AM,22.429,,,,
218,06/22/19 02:10:00 AM,22.429,,,,
219,06/22/19 02:20:00 AM,22.429,,,,
220,06/22/19 02:30:00 AM,22.429,,,,
221,06/22/19 02:40:00 AM,22.429,,,,
222,06/22/19 02:50:00 AM,22.429,,,,
223,06/22/19 03:00:00 AM,22.429,,,,
224,06/22/19 03:10:00 AM,22.429,,,,
225,06/22/19 03:20:00 AM,22.429,,,,
226,06/22/19 03:30:00 AM,22.429,,,,
227,06/22/19 03:40:00 AM,22.429,,,,
228,06/22/19 03:50:00 AM,22.429,,,,
229,06/22/19 04:00:00 AM,22.429,,,,
230,06/22/19 04:10:00 AM,22.429,,,,
231,06/22/19 04:20:00 AM,22.429,,,,
232,06/22/19 04:30:00 AM,22.429,,,,
233,06/22/19 04:40:00 AM,22.429,,,,
234,06/22/19 04:50:00 AM,22.429,,,,
235,06/22/19 05:00:00 AM,22.429,,,,
236,06/22/19 05:10:00 AM,22.429,,,,
237,06/22/19 05:20:00 AM,22.429,,,,
238,06/22/19 05:30:00 AM,22.429,,,,
239,06/22/19 05:40:00 AM,22.429,,,,
240,06/22/19 05:50:00 AM,22.429,,,,
241,06/22/19 06:00:00 AM,22.429,,,,
242,06/22/19 06:10:00 AM,22.429,,,,
243,06/22/19 06:20:00 AM,22.429,,,,
244,06/22/19 06:30:00 AM,22.429,,,,
245,06/22/19 06:40:00 AM,22.333,,,,
246,06/22/19 06:50:00 AM,22.429,,,,
247,06/22/19 07:00:00 AM,22.333,,,,
248,06/22/19 07:10:00 AM,22.429,,,,
249,06/22/19 07:20:00 AM,22.333,,,,
250,06/22/19 07:30:00 AM,22.333,,,,
251,06/22/19 07:40:00 AM,22.333,,,,
252,06/22/19 07:50:00 AM,22.333,,,,
253,06/22/19 08:00:00 AM,22.333,,,,
254,06/22/19 08:10:00 AM,22.333,,,,
255,06/22/19 08:20:00 AM,22.333,,,,
256,06/22/19 08:30:00 AM,22.333,,,,
257,06/22/19 08:40:00 AM,22.333,,,,
258,06/22/19 08:50:00 AM,22.333,,,,
259,06/22/19 09:00:00 AM,22.333,,,,
260,06/22/19 09:10:00 AM,22.333,,,,
261,06/22/19 09:20:00 AM,22.333,,,,
262,06/22/19 09:30:00 AM,22.333,,,,
263,06/22/19 09:40:00 AM,22.333,,,,
264,06/22/19 09:50:00 AM,22.333,,,,
265,06/22/19 10:00:00 AM,22.333,,,,
266,06/22/19 10:10:00 AM,22.333,,,,
267,06/22/19 10:20:00 AM,22.333,,,,
268,06/22/19 10:30:00 AM,22.333,,,,
269,06/22/19 10:40:00 AM,22.333,,,,
270,06/22/19 10:50:00 AM,22.333,,,,
271,06/22/19 11:00:00 AM,22.333,,,,
272,06/22/19 11:10:00 AM,22.333,,,,
273,06/22/19 11:20:00 AM,22.333,,,,
274,06/22/19 11:30:00 AM,22.333,,,,
275,06/22/19 11:40:00 AM,22.333,,,,
276,06/22/19 11:50:00 AM,22.333,,,,
277,06/22/19 12:00:00 PM,22.333,,,,
278,06/22/19 12:10:00 PM,22.333,,,,
279,06/22/19 12:20:00 PM,22.333,,,,
280,06/22/19 12:30:00 PM,22.333,,,,
281,06/22/19 12:40:00 PM,22.333,,,,
282,06/22/19 12:50:00 PM,22.333,,,,
283,06/22/19 01:00:00 PM,22.333,,,,
284,06/22/19 01:10:00 PM,22.333,,,,
285,06/22/19 01:20:00 PM,22.333,,,,
286,06/22/19 01:30:00 PM,22.333,,,,
287,06/22/19 01:40:00 PM,22.333,,,,
288,06/22/19 01:50:00 PM,22.333,,,,
289,06/22/19 02:00:00 PM,22.333,,,,
290,06/22/19 02:10:00 PM,22.333,,,,
291,06/22/19 02:20:00 PM,22.333,,,,
292,06/22/19 02:30:00 PM,22.333,,,,
293,06/22/19 02:40:00 PM,22.333,,,,
294,06/22/19 02:50:00 PM,22.333,,,,
295,06/22/19 03:00:00 PM,22.333,,,,
296,06/22/19 03:10:00 PM,22.333,,,,
297,06/22/19 03:20:00 PM,22.333,,,,
298,06/22/19 03:30:00 PM,22.333,,,,
299,06/22/19 03:40:00 PM,22.333,,,,
300,06/22/19 03:50:00 PM,22.333,,,,
301,06/22/19 04:00:00 PM,22.333,,,,
302,06/22/19 04:10:00 PM,22.333,,,,
303,06/22/19 04:20:00 PM,22.333,,,,
304,06/22/19 04:30:00 PM,22.429,,,,
305,06/22/19 04:40:00 PM,22.429,,,,
306,06/22/19 04:50:00 PM,22.429,,,,
307,06/22/19 05:00:00 PM,22.429,,,,
308,06/22/19 05:10:00 PM,22.429,,,,
309,06/22/19 05:20:00 PM,22.429,,,,
310,06/22/19 05:30:00 PM,22.429,,,,
311,06/22/19 05:40:00 PM,22.429,,,,
312,06/22/19 05:50:00 PM,22.429,,,,
313,06/22/19 06:00:00 PM,22.429,,,,
314,06/22/19 06:10:00 PM,22.429,,,,
315,06/22/19 06:20:00 PM,22.429,,,,
316,06/22/19 06:30:00 PM,22.429,,,,
317,06/22/19 06:40:00 PM,22.429,,,,
318,06/22/19 06:50:00 PM,22.429,,,,
319,06/22/19 07:00:00 PM,22.429,,,,
320,06/22/19 07:10:00 PM,22.429,,,,
321,06/22/19 07:20:00 PM,22.429,,,,
322,06/22/19 07:30:00 PM,22.429,,,,
323,06/22/19 07:40:00 PM,22.429,,,,
324,06/22/19 07:50:00 PM,22.429,,,,
325,06/22/19 08:00:00 PM,22.429,,,,
326,06/22/19 08:10:00 PM,22.429,,,,
327,06/22/19 08:20:00 PM,22.429,,,,
328,06/22/19 08:30:00 PM,22.429,,,,
329,06/22/19 08:40:00 PM,22.429,,,,
330,06/22/19 08:50:00 PM,22.429,,,,
331,06/22/19 09:00:00 PM,22.429,,,,
332,06/22/19 09:10:00 PM,22.429,,,,
333,06/22/19 09:20:00 PM,22.429,,,,
334,06/22/19 09:30:00 PM,22.429,,,,
335,06/22/19 09:40:00 PM,22.429,,,,
336,06/22/19 09:50:00 PM,22.429,,,,
337,06/22/19 10:00:00 PM,22.429,,,,
338,06/22/19 10:10:00 PM,22.429,,,,
339,06/22/19 10:20:00 PM,22.429,,,,
340,06/22/19 10:30:00 PM,22.429,,,,
341,06/22/19 10:40:00 PM,22.429,,,,
342,06/22/19 10:50:00 PM,22.429,,,,
343,06/22/19 11:00:00 PM,22.429,,,,
344,06/22/19 11:10:00 PM,22.429,,,,
345,06/22/19 11:20:00 PM,22.429,,,,
346,06/22/19 11:30:00 PM,22.429,,,,
347,06/22/19 11:40:00 PM,22.429,,,,
348,06/22/19 11:50:00 PM,22.429,,,,
349,06/23/19 12:00:00 AM,22.429,,,,
350,06/23/19 12:10:00 AM,22.429,,,,
351,06/23/19 12:20:00 AM,22.429,,,,
352,06/23/19 12:30:00 AM,22.429,,,,
353,06/23/19 12:40:00 AM,22.429,,,,
354,06/23/19 12:50:00 AM,22.429,,,,
355,06/23/19 01:00:00 AM,22.429,,,,
356,06/23/19 01:10:00 AM,22.429,,,,
357,06/23/19 01:20:00 AM,22.429,,,,
358,06/23/19 01:30:00 AM,22.429,,,,
359,06/23/19 01:40:00 AM,22.429,,,,
360,06/23/19 01:50:00 AM,22.429,,,,
361,06/23/19 02:00:00 AM,22.429,,,,
362,06/23/19 02:10:00 AM,22.429,,,,
363,06/23/19 02:20:00 AM,22.429,,,,
364,06/23/19 02:30:00 AM,22.429,,,,
365,06/23/19 02:40:00 AM,22.429,,,,
366,06/23/19 02:50:00 AM,22.429,,,,
367,06/23/19 03:00:00 AM,22.429,,,,
368,06/23/19 03:10:00 AM,22.429,,,,
369,06/23/19 03:20:00 AM,22.429,,,,
370,06/23/19 03:30:00 AM,22.333,,,,
371,06/23/19 03:40:00 AM,22.429,,,,
372,06/23/19 03:50:00 AM,22.429,,,,
373,06/23/19 04:00:00 AM,22.333,,,,
374,06/23/19 04:10:00 AM,22.333,,,,
375,06/23/19 04:20:00 AM,22.333,,,,
376,06/23/19 04:30:00 AM,22.429,,,,
377,06/23/19 04:40:00 AM,22.333,,,,
378,06/23/19 04:50:00 AM,22.333,,,,
379,06/23/19 05:00:00 AM,22.333,,,,
380,06/23/19 05:10:00 AM,22.333,,,,
381,06/23/19 05:20:00 AM,22.333,,,,
382,06/23/19 05:30:00 AM,22.333,,,,
383,06/23/19 05:40:00 AM,22.333,,,,
384,06/23/19 05:50:00 AM,22.333,,,,
385,06/23/19 06:00:00 AM,22.333,,,,
386,06/23/19 06:10:00 AM,22.333,,,,
387,06/23/19 06:20:00 AM,22.333,,,,
388,06/23/19 06:30:00 AM,22.333,,,,
389,06/23/19 06:40:00 AM,22.333,,,,
390,06/23/19 06:50:00 AM,22.333,,,,
391,06/23/19 07:00:00 AM,22.333,,,,
392,06/23/19 07:10:00 AM,22.333,,,,
393,06/23/19 07:20:00 AM,22.333,,,,
394,06/23/19 07:30:00 AM,22.333,,,,
395,06/23/19 07:40:00 AM,22.333,,,,
396,06/23/19 07:50:00 AM,22.333,,,,
397,06/23/19 08:00:00 AM,22.333,,,,
398,06/23/19 08:10:00 AM,22.333,,,,
399,06/23/19 08:20:00 AM,22.333,,,,
400,06/23/19 08:30:00 AM,22.333,,,,
401,06/23/19 08:40:00 AM,22.333,,,,
402,06/23/19 08:50:00 AM,22.333,,,,
403,06/23/19 09:00:00 AM,22.333,,,,
404,06/23/19 09:10:00 AM,22.333,,,,
405,06/23/19 09:20:00 AM,22.333,,,,
406,06/23/19 09:30:00 AM,22.333,,,,
407,06/23/19 09:40:00 AM,22.333,,,,
408,06/23/19 09:50:00 AM,22.333,,,,
409,06/23/19 10:00:00 AM,22.333,,,,
410,06/23/19 10:10:00 AM,22.333,,,,
411,06/23/19 10:20:00 AM,22.333,,,,
412,06/23/19 10:30:00 AM,22.333,,,,
413,06/23/19 10:40:00 AM,22.333,,,,
414,06/23/19 10:50:00 AM,22.333,,,,
415,06/23/19 11:00:00 AM,22.333,,,,
416,06/23/19 11:10:00 AM,22.333,,,,
417,06/23/19 11:20:00 AM,22.333,,,,
418,06/23/19 11:30:00 AM,22.333,,,,
419,06/23/19 11:40:00 AM,22.333,,,,
420,06/23/19 11:50:00 AM,22.333,,,,
421,06/23/19 12:00:00 PM,22.333,,,,
422,06/23/19 12:10:00 PM,22.333,,,,
423,06/23/19 12:20:00 PM,22.333,,,,
424,06/23/19 12:30:00 PM,22.333,,,,
425,06/23/19 12:40:00 PM,22.333,,,,
426,06/23/19 12:50:00 PM,22.333,,,,
427,06/23/19 01:00:00 PM,22.333,,,,
428,06/23/19 01:10:00 PM,22.333,,,,
429,06/23/19 01:20:00 PM,22.333,,,,
430,06/23/19 01:30:00 PM,22.333,,,,
431,06/23/19 01:40:00 PM,22.333,,,,
432,06/23/19 01:50:00 PM,22.333,,,,
433,06/23/19 02:00:00 PM,22.333,,,,
434,06/23/19 02:10:00 PM,22.333,,,,
435,06/23/19 02:20:00 PM,22.429,,,,
436,06/23/19 02:30:00 PM,22.429,,,,
437,06/23/19 02:40:00 PM,22.333,,,,
438,06/23/19 02:50:00 PM,22.429,,,,
439,06/23/19 03:00:00 PM,22.429,,,,
440,06/23/19 03:10:00 PM,22.429,,,,
441,06/23/19 03:20:00 PM,22.429,,,,
442,06/23/19 03:30:00 PM,22.429,,,,
443,06/23/19 03:40:00 PM,22.429,,,,
444,06/23/19 03:50:00 PM,22.429,,,,
445,06/23/19 04:00:00 PM,22.429,,,,
446,06/23/19 04:10:00 PM,22.429,,,,
447,06/23/19 04:20:00 PM,22.429,,,,
448,06/23/19 04:30:00 PM,22.429,,,,
449,06/23/19 04:40:00 PM,22.429,,,,
450,06/23/19 04:50:00 PM,22.429,,,,
451,06/23/19 05:00:00 PM,22.429,,,,
452,06/23/19 05:10:00 PM,22.429,,,,
453,06/23/19 05:20:00 PM,22.429,,,,
454,06/23/19 05:30:00 PM,22.429,,,,
455,06/23/19 05:40:00 PM,22.525,,,,
456,06/23/19 05:50:00 PM,22.525,,,,
457,06/23/19 06:00:00 PM,22.525,,,,
458,06/23/19 06:10:00 PM,22.525,,,,
459,06/23/19 06:20:00 PM,22.525,,,,
460,06/23/19 06:30:00 PM,22.525,,,,
461,06/23/19 06:40:00 PM,22.525,,,,
462,06/23/19 06:50:00 PM,22.525,,,,
463,06/23/19 07:00:00 PM,22.525,,,,
464,06/23/19 07:10:00 PM,22.525,,,,
465,06/23/19 07:20:00 PM,22.525,,,,
466,06/23/19 07:30:00 PM,22.525,,,,
467,06/23/19 07:40:00 PM,22.525,,,,
468,06/23/19 07:50:00 PM,22.525,,,,
469,06/23/19 08:00:00 PM,22.525,,,,
470,06/23/19 08:10:00 PM,22.525,,,,
471,06/23/19 08:20:00 PM,22.525,,,,
472,06/23/19 08:30:00 PM,22.525,,,,
473,06/23/19 08:40:00 PM,22.525,,,,
474,06/23/19 08:50:00 PM,22.621,,,,
475,06/23/19 09:00:00 PM,22.621,,,,
476,06/23/19 09:10:00 PM,22.621,,,,
477,06/23/19 09:20:00 PM,22.621,,,,
478,06/23/19 09:30:00 PM,22.621,,,,
479,06/23/19 09:40:00 PM,22.525,,,,
480,06/23/19 09:50:00 PM,22.621,,,,
481,06/23/19 10:00:00 PM,22.621,,,,
482,06/23/19 10:10:00 PM,22.621,,,,
483,06/23/19 10:20:00 PM,22.621,,,,
484,06/23/19 10:30:00 PM,22.621,,,,
485,06/23/19 10:40:00 PM,22.621,,,,
486,06/23/19 10:50:00 PM,22.621,,,,
487,06/23/19 11:00:00 PM,22.621,,,,
488,06/23/19 11:10:00 PM,22.621,,,,
489,06/23/19 11:20:00 PM,22.621,,,,
490,06/23/19 11:30:00 PM,22.621,,,,
491,06/23/19 11:40:00 PM,22.621,,,,
492,06/23/19 11:50:00 PM,22.621,,,,
493,06/24/19 12:00:00 AM,22.621,,,,
494,06/24/19 12:10:00 AM,22.621,,,,
495,06/24/19 12:20:00 AM,22.621,,,,
496,06/24/19 12:30:00 AM,22.621,,,,
497,06/24/19 12:40:00 AM,22.621,,,,
498,06/24/19 12:50:00 AM,22.621,,,,
499,06/24/19 01:00:00 AM,22.621,,,,
500,06/24/19 01:10:00 AM,22.621,,,,
501,06/24/19 01:20:00 AM,22.621,,,,
502,06/24/19 01:30:00 AM,22.621,,,,
503,06/24/19 01:40:00 AM,22.621,,,,
504,06/24/19 01:50:00 AM,22.621,,,,
505,06/24/19 02:00:00 AM,22.621,,,,
506,06/24/19 02:10:00 AM,22.621,,,,
507,06/24/19 02:20:00 AM,22.621,,,,
508,06/24/19 02:30:00 AM,22.621,,,,
509,06/24/19 02:40:00 AM,22.621,,,,
510,06/24/19 02:50:00 AM,22.621,,,,
511,06/24/19 03:00:00 AM,22.621,,,,
512,06/24/19 03:10:00 AM,22.621,,,,
513,06/24/19 03:20:00 AM,22.621,,,,
514,06/24/19 03:30:00 AM,22.525,,,,
515,06/24/19 03:40:00 AM,22.621,,,,
516,06/24/19 03:50:00 AM,22.621,,,,
517,06/24/19 04:00:00 AM,22.621,,,,
518,06/24/19 04:10:00 AM,22.525,,,,
519,06/24/19 04:20:00 AM,22.525,,,,
520,06/24/19 04:30:00 AM,22.525,,,,
521,06/24/19 04:40:00 AM,22.525,,,,
522,06/24/19 04:50:00 AM,22.621,,,,
523,06/24/19 05:00:00 AM,22.525,,,,
524,06/24/19 05:10:00 AM,22.525,,,,
525,06/24/19 05:20:00 AM,22.621,,,,
526,06/24/19 05:30:00 AM,22.525,,,,
527,06/24/19 05:40:00 AM,22.525,,,,
528,06/24/19 05:50:00 AM,22.525,,,,
529,06/24/19 06:00:00 AM,22.525,,,,
530,06/24/19 06:10:00 AM,22.525,,,,
531,06/24/19 06:20:00 AM,22.525,,,,
532,06/24/19 06:30:00 AM,22.525,,,,
533,06/24/19 06:40:00 AM,22.525,,,,
534,06/24/19 06:50:00 AM,22.525,,,,
535,06/24/19 07:00:00 AM,22.525,,,,
536,06/24/19 07:10:00 AM,22.525,,,,
537,06/24/19 07:20:00 AM,22.525,,,,
538,06/24/19 07:30:00 AM,22.525,,,,
539,06/24/19 07:40:00 AM,22.525,,,,
540,06/24/19 07:50:00 AM,22.525,,,,
541,06/24/19 08:00:00 AM,22.525,,,,
542,06/24/19 08:10:00 AM,22.525,,,,
543,06/24/19 08:20:00 AM,22.525,,,,
544,06/24/19 08:30:00 AM,22.525,,,,
545,06/24/19 08:40:00 AM,22.525,,,,
546,06/24/19 08:50:00 AM,22.525,,,,
547,06/24/19 09:00:00 AM,22.525,,,,
548,06/24/19 09:10:00 AM,22.525,,,,
549,06/24/19 09:20:00 AM,22.525,,,,
550,06/24/19 09:30:00 AM,22.525,,,,
551,06/24/19 09:40:00 AM,22.525,,,,
552,06/24/19 09:50:00 AM,22.525,,,,
553,06/24/19 10:00:00 AM,22.525,,,,
554,06/24/19 10:10:00 AM,22.525,,,,
