"Plot Title: hobo62"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10647217, SEN S/N: 10647217)","Coupler Attached (LGR S/N: 10647217)","Host Connected (LGR S/N: 10647217)","End Of File (LGR S/N: 10647217)"
1,06/20/19 02:00:00 PM,37.165,,,
2,06/20/19 02:10:00 PM,35.328,,,
3,06/20/19 02:20:00 PM,33.743,,,
4,06/20/19 02:30:00 PM,32.394,,,
5,06/20/19 02:40:00 PM,31.676,,,
6,06/20/19 02:50:00 PM,31.166,,,
7,06/20/19 03:00:00 PM,30.659,,,
8,06/20/19 03:10:00 PM,30.255,,,
9,06/20/19 03:20:00 PM,29.953,,,
10,06/20/19 03:30:00 PM,29.552,,,
11,06/20/19 03:40:00 PM,29.252,,,
12,06/20/19 03:50:00 PM,29.053,,,
13,06/20/19 04:00:00 PM,28.853,,,
14,06/20/19 04:10:00 PM,28.555,,,
15,06/20/19 04:20:00 PM,28.357,,,
16,06/20/19 04:30:00 PM,28.754,,,
17,06/20/19 04:40:00 PM,29.853,,,
18,06/20/19 04:50:00 PM,30.356,,,
19,06/20/19 05:00:00 PM,29.452,,,
20,06/20/19 05:10:00 PM,26.781,,,
21,06/20/19 05:20:00 PM,26.000,,,
22,06/20/19 05:30:00 PM,25.902,,,
23,06/20/19 05:40:00 PM,25.805,,,
24,06/20/19 05:50:00 PM,25.610,,,
25,06/20/19 06:00:00 PM,25.416,,,
26,06/20/19 06:10:00 PM,25.222,,,
27,06/20/19 06:20:00 PM,25.028,,,
28,06/20/19 06:30:00 PM,24.835,,,
29,06/20/19 06:40:00 PM,24.641,,,
30,06/20/19 06:50:00 PM,24.545,,,
31,06/20/19 07:00:00 PM,24.351,,,
32,06/20/19 07:10:00 PM,24.255,,,
33,06/20/19 07:20:00 PM,24.062,,,
34,06/20/19 07:30:00 PM,23.966,,,
35,06/20/19 07:40:00 PM,23.869,,,
36,06/20/19 07:50:00 PM,23.773,,,
37,06/20/19 08:00:00 PM,23.677,,,
38,06/20/19 08:10:00 PM,23.677,,,
39,06/20/19 08:20:00 PM,23.581,,,
40,06/20/19 08:30:00 PM,23.484,,,
41,06/20/19 08:40:00 PM,23.484,,,
42,06/20/19 08:50:00 PM,23.388,,,
43,06/20/19 09:00:00 PM,23.388,,,
44,06/20/19 09:10:00 PM,23.292,,,
45,06/20/19 09:20:00 PM,23.196,,,
46,06/20/19 09:30:00 PM,23.196,,,
47,06/20/19 09:40:00 PM,23.196,,,
48,06/20/19 09:50:00 PM,23.100,,,
49,06/20/19 10:00:00 PM,23.100,,,
50,06/20/19 10:10:00 PM,23.004,,,
51,06/20/19 10:20:00 PM,23.004,,,
52,06/20/19 10:30:00 PM,23.004,,,
53,06/20/19 10:40:00 PM,22.908,,,
54,06/20/19 10:50:00 PM,22.908,,,
55,06/20/19 11:00:00 PM,22.908,,,
56,06/20/19 11:10:00 PM,22.908,,,
57,06/20/19 11:20:00 PM,22.812,,,
58,06/20/19 11:30:00 PM,22.812,,,
59,06/20/19 11:40:00 PM,22.812,,,
60,06/20/19 11:50:00 PM,22.812,,,
61,06/21/19 12:00:00 AM,22.812,,,
62,06/21/19 12:10:00 AM,22.717,,,
63,06/21/19 12:20:00 AM,22.717,,,
64,06/21/19 12:30:00 AM,22.717,,,
65,06/21/19 12:40:00 AM,22.717,,,
66,06/21/19 12:50:00 AM,22.717,,,
67,06/21/19 01:00:00 AM,22.717,,,
68,06/21/19 01:10:00 AM,22.621,,,
69,06/21/19 01:20:00 AM,22.621,,,
70,06/21/19 01:30:00 AM,22.621,,,
71,06/21/19 01:40:00 AM,22.621,,,
72,06/21/19 01:50:00 AM,22.621,,,
73,06/21/19 02:00:00 AM,22.621,,,
74,06/21/19 02:10:00 AM,22.621,,,
75,06/21/19 02:20:00 AM,22.621,,,
76,06/21/19 02:30:00 AM,22.525,,,
77,06/21/19 02:40:00 AM,22.525,,,
78,06/21/19 02:50:00 AM,22.525,,,
79,06/21/19 03:00:00 AM,22.525,,,
80,06/21/19 03:10:00 AM,22.525,,,
81,06/21/19 03:20:00 AM,22.525,,,
82,06/21/19 03:30:00 AM,22.525,,,
83,06/21/19 03:40:00 AM,22.525,,,
84,06/21/19 03:50:00 AM,22.525,,,
85,06/21/19 04:00:00 AM,22.525,,,
86,06/21/19 04:10:00 AM,22.525,,,
87,06/21/19 04:20:00 AM,22.525,,,
88,06/21/19 04:30:00 AM,22.525,,,
89,06/21/19 04:40:00 AM,22.525,,,
90,06/21/19 04:50:00 AM,22.525,,,
91,06/21/19 05:00:00 AM,22.429,,,
92,06/21/19 05:10:00 AM,22.429,,,
93,06/21/19 05:20:00 AM,22.429,,,
94,06/21/19 05:30:00 AM,22.429,,,
95,06/21/19 05:40:00 AM,22.429,,,
96,06/21/19 05:50:00 AM,22.429,,,
97,06/21/19 06:00:00 AM,22.429,,,
98,06/21/19 06:10:00 AM,22.429,,,
