"Plot Title: hobo18"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10789313, SEN S/N: 10789313)","Host Connected (LGR S/N: 10789313)","Coupler Attached (LGR S/N: 10789313)","End Of File (LGR S/N: 10789313)"
1,06/20/19 02:00:00 PM,35.009,,,
2,06/20/19 02:10:00 PM,33.535,,,
3,06/20/19 02:20:00 PM,32.188,,,
4,06/20/19 02:30:00 PM,30.963,,,
5,06/20/19 02:40:00 PM,30.659,,,
6,06/20/19 02:50:00 PM,30.457,,,
7,06/20/19 03:00:00 PM,30.255,,,
8,06/20/19 03:10:00 PM,30.154,,,
9,06/20/19 03:20:00 PM,30.054,,,
10,06/20/19 03:30:00 PM,29.953,,,
11,06/20/19 03:40:00 PM,29.752,,,
12,06/20/19 03:50:00 PM,29.552,,,
13,06/20/19 04:00:00 PM,29.452,,,
14,06/20/19 04:10:00 PM,29.252,,,
15,06/20/19 04:20:00 PM,28.953,,,
16,06/20/19 04:30:00 PM,29.053,,,
17,06/20/19 04:40:00 PM,29.752,,,
18,06/20/19 04:50:00 PM,30.356,,,
19,06/20/19 05:00:00 PM,29.953,,,
20,06/20/19 05:10:00 PM,27.764,,,
21,06/20/19 05:20:00 PM,26.879,,,
22,06/20/19 05:30:00 PM,26.977,,,
23,06/20/19 05:40:00 PM,26.879,,,
24,06/20/19 05:50:00 PM,26.683,,,
25,06/20/19 06:00:00 PM,26.488,,,
26,06/20/19 06:10:00 PM,26.195,,,
27,06/20/19 06:20:00 PM,26.000,,,
28,06/20/19 06:30:00 PM,25.805,,,
29,06/20/19 06:40:00 PM,25.513,,,
30,06/20/19 06:50:00 PM,25.319,,,
31,06/20/19 07:00:00 PM,25.222,,,
32,06/20/19 07:10:00 PM,25.028,,,
33,06/20/19 07:20:00 PM,24.835,,,
34,06/20/19 07:30:00 PM,24.738,,,
35,06/20/19 07:40:00 PM,24.545,,,
36,06/20/19 07:50:00 PM,24.448,,,
37,06/20/19 08:00:00 PM,24.351,,,
38,06/20/19 08:10:00 PM,24.255,,,
39,06/20/19 08:20:00 PM,24.158,,,
40,06/20/19 08:30:00 PM,24.062,,,
41,06/20/19 08:40:00 PM,23.966,,,
42,06/20/19 08:50:00 PM,23.869,,,
43,06/20/19 09:00:00 PM,23.869,,,
44,06/20/19 09:10:00 PM,23.773,,,
45,06/20/19 09:20:00 PM,23.677,,,
46,06/20/19 09:30:00 PM,23.677,,,
47,06/20/19 09:40:00 PM,23.581,,,
48,06/20/19 09:50:00 PM,23.581,,,
49,06/20/19 10:00:00 PM,23.484,,,
50,06/20/19 10:10:00 PM,23.388,,,
51,06/20/19 10:20:00 PM,23.388,,,
52,06/20/19 10:30:00 PM,23.388,,,
53,06/20/19 10:40:00 PM,23.292,,,
54,06/20/19 10:50:00 PM,23.292,,,
55,06/20/19 11:00:00 PM,23.196,,,
56,06/20/19 11:10:00 PM,23.196,,,
57,06/20/19 11:20:00 PM,23.196,,,
58,06/20/19 11:30:00 PM,23.100,,,
59,06/20/19 11:40:00 PM,23.100,,,
60,06/20/19 11:50:00 PM,23.100,,,
61,06/21/19 12:00:00 AM,23.004,,,
62,06/21/19 12:10:00 AM,23.004,,,
63,06/21/19 12:20:00 AM,23.004,,,
64,06/21/19 12:30:00 AM,23.004,,,
65,06/21/19 12:40:00 AM,23.004,,,
66,06/21/19 12:50:00 AM,22.908,,,
67,06/21/19 01:00:00 AM,22.908,,,
68,06/21/19 01:10:00 AM,22.908,,,
69,06/21/19 01:20:00 AM,22.908,,,
70,06/21/19 01:30:00 AM,22.908,,,
71,06/21/19 01:40:00 AM,22.812,,,
72,06/21/19 01:50:00 AM,22.812,,,
73,06/21/19 02:00:00 AM,22.812,,,
74,06/21/19 02:10:00 AM,22.812,,,
75,06/21/19 02:20:00 AM,22.812,,,
76,06/21/19 02:30:00 AM,22.812,,,
77,06/21/19 02:40:00 AM,22.812,,,
78,06/21/19 02:50:00 AM,22.812,,,
79,06/21/19 03:00:00 AM,22.812,,,
80,06/21/19 03:10:00 AM,22.717,,,
81,06/21/19 03:20:00 AM,22.717,,,
82,06/21/19 03:30:00 AM,22.717,,,
83,06/21/19 03:40:00 AM,22.717,,,
84,06/21/19 03:50:00 AM,22.717,,,
85,06/21/19 04:00:00 AM,22.717,,,
86,06/21/19 04:10:00 AM,22.717,,,
87,06/21/19 04:20:00 AM,22.717,,,
88,06/21/19 04:30:00 AM,22.717,,,
89,06/21/19 04:40:00 AM,22.717,,,
90,06/21/19 04:50:00 AM,22.717,,,
91,06/21/19 05:00:00 AM,22.621,,,
92,06/21/19 05:10:00 AM,22.621,,,
93,06/21/19 05:20:00 AM,22.621,,,
94,06/21/19 05:30:00 AM,22.621,,,
95,06/21/19 05:40:00 AM,22.621,,,
96,06/21/19 05:50:00 AM,22.621,,,
97,06/21/19 06:00:00 AM,22.621,,,
98,06/21/19 06:10:00 AM,22.621,,,
99,06/21/19 06:20:00 AM,22.621,,,
100,06/21/19 06:30:00 AM,22.621,,,
101,06/21/19 06:40:00 AM,22.621,,,
102,06/21/19 06:50:00 AM,22.621,,,
103,06/21/19 07:00:00 AM,22.621,,,
104,06/21/19 07:10:00 AM,22.621,,,
105,06/21/19 07:20:00 AM,22.621,,,
106,06/21/19 07:30:00 AM,22.621,,,
107,06/21/19 07:40:00 AM,22.621,,,
108,06/21/19 07:50:00 AM,22.621,,,
109,06/21/19 08:00:00 AM,22.621,,,
110,06/21/19 08:10:00 AM,22.525,,,
111,06/21/19 08:20:00 AM,22.525,,,
112,06/21/19 08:30:00 AM,22.525,,,
113,06/21/19 08:40:00 AM,22.525,,,
114,06/21/19 08:50:00 AM,22.525,,,
115,06/21/19 09:00:00 AM,22.525,,,
116,06/21/19 09:10:00 AM,22.525,,,
117,06/21/19 09:20:00 AM,22.525,,,
118,06/21/19 09:30:00 AM,22.525,,,
119,06/21/19 09:40:00 AM,22.525,,,
120,06/21/19 09:50:00 AM,22.525,,,
121,06/21/19 10:00:00 AM,22.525,,,
122,06/21/19 10:10:00 AM,22.525,,,
123,06/21/19 10:20:00 AM,22.525,,,
124,06/21/19 10:30:00 AM,22.525,,,
125,06/21/19 10:40:00 AM,22.525,,,
126,06/21/19 10:50:00 AM,22.525,,,
127,06/21/19 11:00:00 AM,22.621,,,
128,06/21/19 11:10:00 AM,22.621,,,
129,06/21/19 11:20:00 AM,22.525,,,
130,06/21/19 11:30:00 AM,22.621,,,
131,06/21/19 11:40:00 AM,22.621,,,
132,06/21/19 11:50:00 AM,22.621,,,
133,06/21/19 12:00:00 PM,22.621,,,
134,06/21/19 12:10:00 PM,22.621,,,
135,06/21/19 12:20:00 PM,22.621,,,
136,06/21/19 12:30:00 PM,22.621,,,
137,06/21/19 12:40:00 PM,22.621,,,
138,06/21/19 12:50:00 PM,22.621,,,
139,06/21/19 01:00:00 PM,22.621,,,
140,06/21/19 01:10:00 PM,22.621,,,
141,06/21/19 01:20:00 PM,22.621,,,
142,06/21/19 01:30:00 PM,22.621,,,
143,06/21/19 01:40:00 PM,22.621,,,
144,06/21/19 01:50:00 PM,22.621,,,
145,06/21/19 02:00:00 PM,22.621,,,
146,06/21/19 02:10:00 PM,22.621,,,
147,06/21/19 02:20:00 PM,22.621,,,
148,06/21/19 02:30:00 PM,22.621,,,
149,06/21/19 02:40:00 PM,22.621,,,
150,06/21/19 02:50:00 PM,22.621,,,
151,06/21/19 03:00:00 PM,22.621,,,
152,06/21/19 03:10:00 PM,22.621,,,
153,06/21/19 03:20:00 PM,22.621,,,
154,06/21/19 03:30:00 PM,22.621,,,
155,06/21/19 03:40:00 PM,22.621,,,
156,06/21/19 03:50:00 PM,22.621,,,
157,06/21/19 04:00:00 PM,22.621,,,
158,06/21/19 04:10:00 PM,22.621,,,
159,06/21/19 04:20:00 PM,22.621,,,
160,06/21/19 04:30:00 PM,22.621,,,
161,06/21/19 04:40:00 PM,22.621,,,
162,06/21/19 04:50:00 PM,22.621,,,
163,06/21/19 05:00:00 PM,22.621,,,
164,06/21/19 05:10:00 PM,22.621,,,
165,06/21/19 05:20:00 PM,22.621,,,
166,06/21/19 05:30:00 PM,22.717,,,
167,06/21/19 05:40:00 PM,22.717,,,
168,06/21/19 05:50:00 PM,22.717,,,
169,06/21/19 06:00:00 PM,22.717,,,
170,06/21/19 06:10:00 PM,22.717,,,
171,06/21/19 06:20:00 PM,22.717,,,
172,06/21/19 06:30:00 PM,22.717,,,
173,06/21/19 06:40:00 PM,22.717,,,
174,06/21/19 06:50:00 PM,22.717,,,
175,06/21/19 07:00:00 PM,22.717,,,
176,06/21/19 07:10:00 PM,22.717,,,
177,06/21/19 07:20:00 PM,22.717,,,
178,06/21/19 07:30:00 PM,22.717,,,
179,06/21/19 07:40:00 PM,22.717,,,
180,06/21/19 07:50:00 PM,22.717,,,
181,06/21/19 08:00:00 PM,22.717,,,
182,06/21/19 08:10:00 PM,22.717,,,
183,06/21/19 08:20:00 PM,22.717,,,
184,06/21/19 08:30:00 PM,22.717,,,
185,06/21/19 08:40:00 PM,22.717,,,
186,06/21/19 08:50:00 PM,22.717,,,
187,06/21/19 09:00:00 PM,22.717,,,
188,06/21/19 09:10:00 PM,22.717,,,
189,06/21/19 09:20:00 PM,22.717,,,
190,06/21/19 09:30:00 PM,22.717,,,
191,06/21/19 09:40:00 PM,22.717,,,
192,06/21/19 09:50:00 PM,22.717,,,
193,06/21/19 10:00:00 PM,22.717,,,
194,06/21/19 10:10:00 PM,22.812,,,
195,06/21/19 10:20:00 PM,22.812,,,
196,06/21/19 10:30:00 PM,22.812,,,
197,06/21/19 10:40:00 PM,22.812,,,
198,06/21/19 10:50:00 PM,22.717,,,
199,06/21/19 11:00:00 PM,22.812,,,
200,06/21/19 11:10:00 PM,22.717,,,
201,06/21/19 11:20:00 PM,22.717,,,
202,06/21/19 11:30:00 PM,22.717,,,
203,06/21/19 11:40:00 PM,22.812,,,
204,06/21/19 11:50:00 PM,22.812,,,
205,06/22/19 12:00:00 AM,22.812,,,
206,06/22/19 12:10:00 AM,22.812,,,
207,06/22/19 12:20:00 AM,22.812,,,
208,06/22/19 12:30:00 AM,22.717,,,
209,06/22/19 12:40:00 AM,22.717,,,
210,06/22/19 12:50:00 AM,22.717,,,
211,06/22/19 01:00:00 AM,22.717,,,
212,06/22/19 01:10:00 AM,22.812,,,
213,06/22/19 01:20:00 AM,22.717,,,
214,06/22/19 01:30:00 AM,22.717,,,
215,06/22/19 01:40:00 AM,22.717,,,
216,06/22/19 01:50:00 AM,22.717,,,
217,06/22/19 02:00:00 AM,22.717,,,
218,06/22/19 02:10:00 AM,22.717,,,
219,06/22/19 02:20:00 AM,22.717,,,
220,06/22/19 02:30:00 AM,22.717,,,
221,06/22/19 02:40:00 AM,22.717,,,
222,06/22/19 02:50:00 AM,22.717,,,
223,06/22/19 03:00:00 AM,22.717,,,
224,06/22/19 03:10:00 AM,22.717,,,
225,06/22/19 03:20:00 AM,22.717,,,
226,06/22/19 03:30:00 AM,22.717,,,
227,06/22/19 03:40:00 AM,22.717,,,
228,06/22/19 03:50:00 AM,22.717,,,
229,06/22/19 04:00:00 AM,22.717,,,
230,06/22/19 04:10:00 AM,22.717,,,
231,06/22/19 04:20:00 AM,22.717,,,
232,06/22/19 04:30:00 AM,22.717,,,
233,06/22/19 04:40:00 AM,22.717,,,
234,06/22/19 04:50:00 AM,22.717,,,
235,06/22/19 05:00:00 AM,22.717,,,
236,06/22/19 05:10:00 AM,22.717,,,
237,06/22/19 05:20:00 AM,22.717,,,
238,06/22/19 05:30:00 AM,22.717,,,
239,06/22/19 05:40:00 AM,22.717,,,
240,06/22/19 05:50:00 AM,22.717,,,
241,06/22/19 06:00:00 AM,22.717,,,
242,06/22/19 06:10:00 AM,22.717,,,
243,06/22/19 06:20:00 AM,22.717,,,
244,06/22/19 06:30:00 AM,22.717,,,
245,06/22/19 06:40:00 AM,22.717,,,
246,06/22/19 06:50:00 AM,22.717,,,
247,06/22/19 07:00:00 AM,22.717,,,
248,06/22/19 07:10:00 AM,22.717,,,
249,06/22/19 07:20:00 AM,22.717,,,
250,06/22/19 07:30:00 AM,22.621,,,
251,06/22/19 07:40:00 AM,22.621,,,
252,06/22/19 07:50:00 AM,22.621,,,
253,06/22/19 08:00:00 AM,22.621,,,
254,06/22/19 08:10:00 AM,22.621,,,
255,06/22/19 08:20:00 AM,22.621,,,
256,06/22/19 08:30:00 AM,22.621,,,
257,06/22/19 08:40:00 AM,22.621,,,
258,06/22/19 08:50:00 AM,22.621,,,
259,06/22/19 09:00:00 AM,22.621,,,
260,06/22/19 09:10:00 AM,22.621,,,
261,06/22/19 09:20:00 AM,22.621,,,
262,06/22/19 09:30:00 AM,22.621,,,
263,06/22/19 09:40:00 AM,22.621,,,
264,06/22/19 09:50:00 AM,22.621,,,
265,06/22/19 10:00:00 AM,22.621,,,
266,06/22/19 10:10:00 AM,22.621,,,
267,06/22/19 10:20:00 AM,22.621,,,
268,06/22/19 10:30:00 AM,22.621,,,
269,06/22/19 10:40:00 AM,22.621,,,
270,06/22/19 10:50:00 AM,22.621,,,
271,06/22/19 11:00:00 AM,22.621,,,
272,06/22/19 11:10:00 AM,22.621,,,
273,06/22/19 11:20:00 AM,22.621,,,
274,06/22/19 11:30:00 AM,22.621,,,
275,06/22/19 11:40:00 AM,22.621,,,
276,06/22/19 11:50:00 AM,22.621,,,
277,06/22/19 12:00:00 PM,22.621,,,
278,06/22/19 12:10:00 PM,22.621,,,
279,06/22/19 12:20:00 PM,22.621,,,
280,06/22/19 12:30:00 PM,22.621,,,
281,06/22/19 12:40:00 PM,22.621,,,
282,06/22/19 12:50:00 PM,22.621,,,
283,06/22/19 01:00:00 PM,22.525,,,
284,06/22/19 01:10:00 PM,22.525,,,
285,06/22/19 01:20:00 PM,22.621,,,
286,06/22/19 01:30:00 PM,22.525,,,
287,06/22/19 01:40:00 PM,22.621,,,
288,06/22/19 01:50:00 PM,22.525,,,
289,06/22/19 02:00:00 PM,22.621,,,
290,06/22/19 02:10:00 PM,22.525,,,
291,06/22/19 02:20:00 PM,22.621,,,
292,06/22/19 02:30:00 PM,22.621,,,
293,06/22/19 02:40:00 PM,22.621,,,
294,06/22/19 02:50:00 PM,22.621,,,
295,06/22/19 03:00:00 PM,22.621,,,
296,06/22/19 03:10:00 PM,22.621,,,
297,06/22/19 03:20:00 PM,22.621,,,
298,06/22/19 03:30:00 PM,22.621,,,
299,06/22/19 03:40:00 PM,22.621,,,
300,06/22/19 03:50:00 PM,22.621,,,
301,06/22/19 04:00:00 PM,22.621,,,
302,06/22/19 04:10:00 PM,22.621,,,
303,06/22/19 04:20:00 PM,22.621,,,
304,06/22/19 04:30:00 PM,22.621,,,
305,06/22/19 04:40:00 PM,22.621,,,
306,06/22/19 04:50:00 PM,22.621,,,
307,06/22/19 05:00:00 PM,22.621,,,
308,06/22/19 05:10:00 PM,22.621,,,
309,06/22/19 05:20:00 PM,22.621,,,
310,06/22/19 05:30:00 PM,22.621,,,
311,06/22/19 05:40:00 PM,22.621,,,
312,06/22/19 05:50:00 PM,22.717,,,
313,06/22/19 06:00:00 PM,22.717,,,
314,06/22/19 06:10:00 PM,22.717,,,
315,06/22/19 06:20:00 PM,22.717,,,
316,06/22/19 06:30:00 PM,22.717,,,
317,06/22/19 06:40:00 PM,22.717,,,
318,06/22/19 06:50:00 PM,22.717,,,
319,06/22/19 07:00:00 PM,22.717,,,
320,06/22/19 07:10:00 PM,22.717,,,
321,06/22/19 07:20:00 PM,22.717,,,
322,06/22/19 07:30:00 PM,22.717,,,
323,06/22/19 07:40:00 PM,22.717,,,
324,06/22/19 07:50:00 PM,22.717,,,
325,06/22/19 08:00:00 PM,22.717,,,
326,06/22/19 08:10:00 PM,22.717,,,
327,06/22/19 08:20:00 PM,22.717,,,
328,06/22/19 08:30:00 PM,22.717,,,
329,06/22/19 08:40:00 PM,22.717,,,
330,06/22/19 08:50:00 PM,22.717,,,
331,06/22/19 09:00:00 PM,22.717,,,
332,06/22/19 09:10:00 PM,22.717,,,
333,06/22/19 09:20:00 PM,22.717,,,
334,06/22/19 09:30:00 PM,22.717,,,
335,06/22/19 09:40:00 PM,22.717,,,
336,06/22/19 09:50:00 PM,22.717,,,
337,06/22/19 10:00:00 PM,22.717,,,
338,06/22/19 10:10:00 PM,22.717,,,
339,06/22/19 10:20:00 PM,22.717,,,
340,06/22/19 10:30:00 PM,22.717,,,
341,06/22/19 10:40:00 PM,22.717,,,
342,06/22/19 10:50:00 PM,22.717,,,
343,06/22/19 11:00:00 PM,22.717,,,
344,06/22/19 11:10:00 PM,22.717,,,
345,06/22/19 11:20:00 PM,22.717,,,
346,06/22/19 11:30:00 PM,22.717,,,
347,06/22/19 11:40:00 PM,22.717,,,
348,06/22/19 11:50:00 PM,22.717,,,
349,06/23/19 12:00:00 AM,22.717,,,
350,06/23/19 12:10:00 AM,22.717,,,
351,06/23/19 12:20:00 AM,22.717,,,
352,06/23/19 12:30:00 AM,22.717,,,
353,06/23/19 12:40:00 AM,22.717,,,
354,06/23/19 12:50:00 AM,22.621,,,
355,06/23/19 01:00:00 AM,22.621,,,
356,06/23/19 01:10:00 AM,22.621,,,
357,06/23/19 01:20:00 AM,22.717,,,
358,06/23/19 01:30:00 AM,22.621,,,
359,06/23/19 01:40:00 AM,22.717,,,
360,06/23/19 01:50:00 AM,22.621,,,
361,06/23/19 02:00:00 AM,22.621,,,
362,06/23/19 02:10:00 AM,22.621,,,
363,06/23/19 02:20:00 AM,22.621,,,
364,06/23/19 02:30:00 AM,22.621,,,
365,06/23/19 02:40:00 AM,22.621,,,
366,06/23/19 02:50:00 AM,22.621,,,
367,06/23/19 03:00:00 AM,22.621,,,
368,06/23/19 03:10:00 AM,22.621,,,
369,06/23/19 03:20:00 AM,22.621,,,
370,06/23/19 03:30:00 AM,22.621,,,
371,06/23/19 03:40:00 AM,22.621,,,
372,06/23/19 03:50:00 AM,22.621,,,
373,06/23/19 04:00:00 AM,22.621,,,
374,06/23/19 04:10:00 AM,22.621,,,
375,06/23/19 04:20:00 AM,22.621,,,
376,06/23/19 04:30:00 AM,22.621,,,
377,06/23/19 04:40:00 AM,22.621,,,
378,06/23/19 04:50:00 AM,22.621,,,
379,06/23/19 05:00:00 AM,22.621,,,
380,06/23/19 05:10:00 AM,22.621,,,
381,06/23/19 05:20:00 AM,22.621,,,
382,06/23/19 05:30:00 AM,22.621,,,
383,06/23/19 05:40:00 AM,22.621,,,
384,06/23/19 05:50:00 AM,22.621,,,
385,06/23/19 06:00:00 AM,22.621,,,
386,06/23/19 06:10:00 AM,22.621,,,
387,06/23/19 06:20:00 AM,22.621,,,
388,06/23/19 06:30:00 AM,22.621,,,
389,06/23/19 06:40:00 AM,22.621,,,
390,06/23/19 06:50:00 AM,22.621,,,
391,06/23/19 07:00:00 AM,22.621,,,
392,06/23/19 07:10:00 AM,22.621,,,
393,06/23/19 07:20:00 AM,22.621,,,
394,06/23/19 07:30:00 AM,22.621,,,
395,06/23/19 07:40:00 AM,22.621,,,
396,06/23/19 07:50:00 AM,22.621,,,
397,06/23/19 08:00:00 AM,22.621,,,
398,06/23/19 08:10:00 AM,22.621,,,
399,06/23/19 08:20:00 AM,22.621,,,
400,06/23/19 08:30:00 AM,22.621,,,
401,06/23/19 08:40:00 AM,22.621,,,
402,06/23/19 08:50:00 AM,22.621,,,
403,06/23/19 09:00:00 AM,22.621,,,
404,06/23/19 09:10:00 AM,22.621,,,
405,06/23/19 09:20:00 AM,22.621,,,
406,06/23/19 09:30:00 AM,22.621,,,
407,06/23/19 09:40:00 AM,22.621,,,
408,06/23/19 09:50:00 AM,22.621,,,
409,06/23/19 10:00:00 AM,22.621,,,
410,06/23/19 10:10:00 AM,22.621,,,
411,06/23/19 10:20:00 AM,22.621,,,
412,06/23/19 10:30:00 AM,22.621,,,
413,06/23/19 10:40:00 AM,22.621,,,
414,06/23/19 10:50:00 AM,22.621,,,
415,06/23/19 11:00:00 AM,22.621,,,
416,06/23/19 11:10:00 AM,22.621,,,
417,06/23/19 11:20:00 AM,22.621,,,
418,06/23/19 11:30:00 AM,22.621,,,
419,06/23/19 11:40:00 AM,22.621,,,
420,06/23/19 11:50:00 AM,22.621,,,
421,06/23/19 12:00:00 PM,22.621,,,
422,06/23/19 12:10:00 PM,22.621,,,
423,06/23/19 12:20:00 PM,22.621,,,
424,06/23/19 12:30:00 PM,22.621,,,
425,06/23/19 12:40:00 PM,22.621,,,
426,06/23/19 12:50:00 PM,22.621,,,
427,06/23/19 01:00:00 PM,22.621,,,
428,06/23/19 01:10:00 PM,22.621,,,
429,06/23/19 01:20:00 PM,22.621,,,
430,06/23/19 01:30:00 PM,22.621,,,
431,06/23/19 01:40:00 PM,22.621,,,
432,06/23/19 01:50:00 PM,22.621,,,
433,06/23/19 02:00:00 PM,22.621,,,
434,06/23/19 02:10:00 PM,22.621,,,
435,06/23/19 02:20:00 PM,22.621,,,
436,06/23/19 02:30:00 PM,22.621,,,
437,06/23/19 02:40:00 PM,22.621,,,
438,06/23/19 02:50:00 PM,22.621,,,
439,06/23/19 03:00:00 PM,22.621,,,
440,06/23/19 03:10:00 PM,22.621,,,
441,06/23/19 03:20:00 PM,22.621,,,
442,06/23/19 03:30:00 PM,22.621,,,
443,06/23/19 03:40:00 PM,22.621,,,
444,06/23/19 03:50:00 PM,22.621,,,
445,06/23/19 04:00:00 PM,22.621,,,
446,06/23/19 04:10:00 PM,22.621,,,
447,06/23/19 04:20:00 PM,22.621,,,
448,06/23/19 04:30:00 PM,22.717,,,
449,06/23/19 04:40:00 PM,22.717,,,
450,06/23/19 04:50:00 PM,22.717,,,
451,06/23/19 05:00:00 PM,22.717,,,
452,06/23/19 05:10:00 PM,22.717,,,
453,06/23/19 05:20:00 PM,22.717,,,
454,06/23/19 05:30:00 PM,22.717,,,
455,06/23/19 05:40:00 PM,22.717,,,
456,06/23/19 05:50:00 PM,22.717,,,
457,06/23/19 06:00:00 PM,22.717,,,
458,06/23/19 06:10:00 PM,22.717,,,
459,06/23/19 06:20:00 PM,22.717,,,
460,06/23/19 06:30:00 PM,22.717,,,
461,06/23/19 06:40:00 PM,22.717,,,
462,06/23/19 06:50:00 PM,22.717,,,
463,06/23/19 07:00:00 PM,22.717,,,
464,06/23/19 07:10:00 PM,22.812,,,
465,06/23/19 07:20:00 PM,22.812,,,
466,06/23/19 07:30:00 PM,22.812,,,
467,06/23/19 07:40:00 PM,22.812,,,
468,06/23/19 07:50:00 PM,22.812,,,
469,06/23/19 08:00:00 PM,22.812,,,
470,06/23/19 08:10:00 PM,22.812,,,
471,06/23/19 08:20:00 PM,22.812,,,
472,06/23/19 08:30:00 PM,22.812,,,
473,06/23/19 08:40:00 PM,22.812,,,
474,06/23/19 08:50:00 PM,22.812,,,
475,06/23/19 09:00:00 PM,22.812,,,
476,06/23/19 09:10:00 PM,22.812,,,
477,06/23/19 09:20:00 PM,22.812,,,
478,06/23/19 09:30:00 PM,22.812,,,
479,06/23/19 09:40:00 PM,22.812,,,
480,06/23/19 09:50:00 PM,22.812,,,
481,06/23/19 10:00:00 PM,22.812,,,
482,06/23/19 10:10:00 PM,22.908,,,
483,06/23/19 10:20:00 PM,22.908,,,
484,06/23/19 10:30:00 PM,22.908,,,
485,06/23/19 10:40:00 PM,22.908,,,
486,06/23/19 10:50:00 PM,22.908,,,
487,06/23/19 11:00:00 PM,22.908,,,
488,06/23/19 11:10:00 PM,22.908,,,
489,06/23/19 11:20:00 PM,22.908,,,
490,06/23/19 11:30:00 PM,22.908,,,
491,06/23/19 11:40:00 PM,22.908,,,
492,06/23/19 11:50:00 PM,22.908,,,
493,06/24/19 12:00:00 AM,22.908,,,
494,06/24/19 12:10:00 AM,22.908,,,
495,06/24/19 12:20:00 AM,22.908,,,
496,06/24/19 12:30:00 AM,22.908,,,
497,06/24/19 12:40:00 AM,22.908,,,
498,06/24/19 12:50:00 AM,22.908,,,
499,06/24/19 01:00:00 AM,22.908,,,
500,06/24/19 01:10:00 AM,22.908,,,
501,06/24/19 01:20:00 AM,22.908,,,
502,06/24/19 01:30:00 AM,22.908,,,
503,06/24/19 01:40:00 AM,22.908,,,
504,06/24/19 01:50:00 AM,22.908,,,
505,06/24/19 02:00:00 AM,22.908,,,
506,06/24/19 02:10:00 AM,22.908,,,
507,06/24/19 02:20:00 AM,22.908,,,
508,06/24/19 02:30:00 AM,22.908,,,
509,06/24/19 02:40:00 AM,22.908,,,
510,06/24/19 02:50:00 AM,22.812,,,
511,06/24/19 03:00:00 AM,22.812,,,
512,06/24/19 03:10:00 AM,22.908,,,
513,06/24/19 03:20:00 AM,22.908,,,
514,06/24/19 03:30:00 AM,22.908,,,
515,06/24/19 03:40:00 AM,22.812,,,
516,06/24/19 03:50:00 AM,22.908,,,
517,06/24/19 04:00:00 AM,22.812,,,
518,06/24/19 04:10:00 AM,22.812,,,
519,06/24/19 04:20:00 AM,22.812,,,
520,06/24/19 04:30:00 AM,22.812,,,
521,06/24/19 04:40:00 AM,22.812,,,
522,06/24/19 04:50:00 AM,22.812,,,
523,06/24/19 05:00:00 AM,22.812,,,
524,06/24/19 05:10:00 AM,22.812,,,
525,06/24/19 05:20:00 AM,22.812,,,
526,06/24/19 05:30:00 AM,22.812,,,
527,06/24/19 05:40:00 AM,22.812,,,
528,06/24/19 05:50:00 AM,22.812,,,
529,06/24/19 06:00:00 AM,22.812,,,
530,06/24/19 06:10:00 AM,22.812,,,
531,06/24/19 06:20:00 AM,22.812,,,
532,06/24/19 06:30:00 AM,22.812,,,
533,06/24/19 06:40:00 AM,22.812,,,
534,06/24/19 06:50:00 AM,22.812,,,
535,06/24/19 07:00:00 AM,22.812,,,
536,06/24/19 07:10:00 AM,22.812,,,
537,06/24/19 07:20:00 AM,22.812,,,
538,06/24/19 07:30:00 AM,22.812,,,
539,06/24/19 07:40:00 AM,22.812,,,
540,06/24/19 07:50:00 AM,22.812,,,
541,06/24/19 08:00:00 AM,22.812,,,
542,06/24/19 08:10:00 AM,22.812,,,
543,06/24/19 08:20:00 AM,22.812,,,
544,06/24/19 08:30:00 AM,22.812,,,
545,06/24/19 08:40:00 AM,22.812,,,
546,06/24/19 08:50:00 AM,22.812,,,
547,06/24/19 09:00:00 AM,22.812,,,
548,06/24/19 09:10:00 AM,22.812,,,
549,06/24/19 09:20:00 AM,22.812,,,
550,06/24/19 09:30:00 AM,22.812,,,
551,06/24/19 09:40:00 AM,22.812,,,
552,06/24/19 09:50:00 AM,22.812,,,
553,06/24/19 10:00:00 AM,22.812,,,
554,06/24/19 10:10:00 AM,22.812,,,
555,06/24/19 10:20:00 AM,22.812,,,
556,06/24/19 10:30:00 AM,22.812,,,
557,06/24/19 10:40:00 AM,22.812,,,
558,06/24/19 10:50:00 AM,22.812,,,
559,06/24/19 11:00:00 AM,22.812,,,
560,06/24/19 11:10:00 AM,22.812,,,
561,06/24/19 11:20:00 AM,22.812,,,
562,06/24/19 11:30:00 AM,22.812,,,
563,06/24/19 11:40:00 AM,22.812,,,
564,06/24/19 11:50:00 AM,22.812,,,
565,06/24/19 12:00:00 PM,22.908,,,
566,06/24/19 12:10:00 PM,22.908,,,
567,06/24/19 12:20:00 PM,22.908,,,
568,06/24/19 12:30:00 PM,22.908,,,
569,06/24/19 12:40:00 PM,22.908,,,
570,06/24/19 12:50:00 PM,22.908,,,
571,06/24/19 01:00:00 PM,22.908,,,
572,06/24/19 01:10:00 PM,22.908,,,
573,06/24/19 01:20:00 PM,23.004,,,
574,06/24/19 01:30:00 PM,23.004,,,
575,06/24/19 01:40:00 PM,23.004,,,
576,06/24/19 01:50:00 PM,23.004,,,
577,06/24/19 02:00:00 PM,23.004,,,
578,06/24/19 02:10:00 PM,23.004,,,
