"Plot Title: hobo60"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 2413147, SEN S/N: 2413147)","Coupler Attached (LGR S/N: 2413147)","Host Connected (LGR S/N: 2413147)","End Of File (LGR S/N: 2413147)"
1,06/20/19 02:00:00 PM,32.911,,,
2,06/20/19 02:10:00 PM,30.963,,,
3,06/20/19 02:20:00 PM,29.452,,,
4,06/20/19 02:30:00 PM,28.258,,,
5,06/20/19 02:40:00 PM,28.456,,,
6,06/20/19 02:50:00 PM,28.159,,,
7,06/20/19 03:00:00 PM,28.357,,,
8,06/20/19 03:10:00 PM,28.357,,,
9,06/20/19 03:20:00 PM,27.764,,,
10,06/20/19 03:30:00 PM,27.468,,,
11,06/20/19 03:40:00 PM,27.665,,,
12,06/20/19 03:50:00 PM,27.665,,,
13,06/20/19 04:00:00 PM,27.764,,,
14,06/20/19 04:10:00 PM,27.862,,,
15,06/20/19 04:20:00 PM,28.258,,,
16,06/20/19 04:30:00 PM,29.152,,,
17,06/20/19 04:40:00 PM,30.356,,,
18,06/20/19 04:50:00 PM,30.760,,,
19,06/20/19 05:00:00 PM,29.652,,,
20,06/20/19 05:10:00 PM,26.585,,,
21,06/20/19 05:20:00 PM,25.902,,,
22,06/20/19 05:30:00 PM,25.222,,,
23,06/20/19 05:40:00 PM,24.738,,,
24,06/20/19 05:50:00 PM,24.545,,,
25,06/20/19 06:00:00 PM,24.255,,,
26,06/20/19 06:10:00 PM,24.062,,,
27,06/20/19 06:20:00 PM,23.966,,,
28,06/20/19 06:30:00 PM,23.773,,,
29,06/20/19 06:40:00 PM,23.773,,,
30,06/20/19 06:50:00 PM,23.677,,,
31,06/20/19 07:00:00 PM,23.581,,,
32,06/20/19 07:10:00 PM,23.581,,,
33,06/20/19 07:20:00 PM,23.581,,,
34,06/20/19 07:30:00 PM,23.484,,,
35,06/20/19 07:40:00 PM,23.484,,,
36,06/20/19 07:50:00 PM,23.388,,,
37,06/20/19 08:00:00 PM,23.388,,,
38,06/20/19 08:10:00 PM,23.388,,,
39,06/20/19 08:20:00 PM,23.388,,,
40,06/20/19 08:30:00 PM,23.292,,,
41,06/20/19 08:40:00 PM,23.292,,,
42,06/20/19 08:50:00 PM,23.292,,,
43,06/20/19 09:00:00 PM,23.292,,,
44,06/20/19 09:10:00 PM,23.196,,,
45,06/20/19 09:20:00 PM,23.196,,,
46,06/20/19 09:30:00 PM,23.196,,,
47,06/20/19 09:40:00 PM,23.196,,,
48,06/20/19 09:50:00 PM,23.100,,,
49,06/20/19 10:00:00 PM,23.100,,,
50,06/20/19 10:10:00 PM,23.100,,,
51,06/20/19 10:20:00 PM,23.004,,,
52,06/20/19 10:30:00 PM,23.004,,,
53,06/20/19 10:40:00 PM,23.004,,,
54,06/20/19 10:50:00 PM,23.004,,,
55,06/20/19 11:00:00 PM,23.004,,,
56,06/20/19 11:10:00 PM,23.004,,,
57,06/20/19 11:20:00 PM,22.908,,,
58,06/20/19 11:30:00 PM,22.908,,,
59,06/20/19 11:40:00 PM,22.908,,,
60,06/20/19 11:50:00 PM,22.908,,,
61,06/21/19 12:00:00 AM,22.908,,,
62,06/21/19 12:10:00 AM,22.908,,,
63,06/21/19 12:20:00 AM,22.908,,,
64,06/21/19 12:30:00 AM,22.812,,,
65,06/21/19 12:40:00 AM,22.812,,,
66,06/21/19 12:50:00 AM,22.812,,,
67,06/21/19 01:00:00 AM,22.812,,,
68,06/21/19 01:10:00 AM,22.812,,,
69,06/21/19 01:20:00 AM,22.812,,,
70,06/21/19 01:30:00 AM,22.812,,,
71,06/21/19 01:40:00 AM,22.812,,,
72,06/21/19 01:50:00 AM,22.812,,,
73,06/21/19 02:00:00 AM,22.812,,,
74,06/21/19 02:10:00 AM,22.812,,,
75,06/21/19 02:20:00 AM,22.812,,,
76,06/21/19 02:30:00 AM,22.812,,,
77,06/21/19 02:40:00 AM,22.812,,,
78,06/21/19 02:50:00 AM,22.717,,,
79,06/21/19 03:00:00 AM,22.717,,,
80,06/21/19 03:10:00 AM,22.717,,,
81,06/21/19 03:20:00 AM,22.717,,,
82,06/21/19 03:30:00 AM,22.717,,,
83,06/21/19 03:40:00 AM,22.717,,,
84,06/21/19 03:50:00 AM,22.717,,,
85,06/21/19 04:00:00 AM,22.717,,,
86,06/21/19 04:10:00 AM,22.717,,,
87,06/21/19 04:20:00 AM,22.717,,,
88,06/21/19 04:30:00 AM,22.717,,,
89,06/21/19 04:40:00 AM,22.717,,,
90,06/21/19 04:50:00 AM,22.717,,,
91,06/21/19 05:00:00 AM,22.717,,,
92,06/21/19 05:10:00 AM,22.717,,,
93,06/21/19 05:20:00 AM,22.621,,,
94,06/21/19 05:30:00 AM,22.621,,,
95,06/21/19 05:40:00 AM,22.621,,,
96,06/21/19 05:50:00 AM,22.621,,,
97,06/21/19 06:00:00 AM,22.621,,,
98,06/21/19 06:10:00 AM,22.621,,,
99,06/21/19 06:20:00 AM,22.621,,,
100,06/21/19 06:30:00 AM,22.621,,,
101,06/21/19 06:40:00 AM,22.621,,,
102,06/21/19 06:50:00 AM,22.621,,,
103,06/21/19 07:00:00 AM,22.621,,,
104,06/21/19 07:10:00 AM,22.621,,,
105,06/21/19 07:20:00 AM,22.621,,,
106,06/21/19 07:30:00 AM,22.621,,,
107,06/21/19 07:40:00 AM,22.621,,,
108,06/21/19 07:50:00 AM,22.621,,,
109,06/21/19 08:00:00 AM,22.621,,,
110,06/21/19 08:10:00 AM,22.621,,,
111,06/21/19 08:20:00 AM,22.621,,,
112,06/21/19 08:30:00 AM,22.621,,,
113,06/21/19 08:40:00 AM,22.621,,,
114,06/21/19 08:50:00 AM,22.621,,,
115,06/21/19 09:00:00 AM,22.621,,,
116,06/21/19 09:10:00 AM,22.621,,,
117,06/21/19 09:20:00 AM,22.621,,,
118,06/21/19 09:30:00 AM,22.621,,,
119,06/21/19 09:40:00 AM,22.621,,,
120,06/21/19 09:50:00 AM,22.621,,,
121,06/21/19 10:00:00 AM,22.621,,,
122,06/21/19 10:10:00 AM,22.621,,,
123,06/21/19 10:20:00 AM,22.621,,,
124,06/21/19 10:30:00 AM,22.621,,,
125,06/21/19 10:40:00 AM,22.621,,,
126,06/21/19 10:50:00 AM,22.621,,,
127,06/21/19 11:00:00 AM,22.717,,,
128,06/21/19 11:10:00 AM,22.621,,,
129,06/21/19 11:20:00 AM,22.621,,,
130,06/21/19 11:30:00 AM,22.717,,,
131,06/21/19 11:40:00 AM,22.717,,,
132,06/21/19 11:50:00 AM,22.717,,,
133,06/21/19 12:00:00 PM,22.717,,,
134,06/21/19 12:10:00 PM,22.717,,,
135,06/21/19 12:20:00 PM,22.717,,,
136,06/21/19 12:30:00 PM,22.717,,,
137,06/21/19 12:40:00 PM,22.717,,,
138,06/21/19 12:50:00 PM,22.717,,,
139,06/21/19 01:00:00 PM,22.621,,,
140,06/21/19 01:10:00 PM,22.621,,,
141,06/21/19 01:20:00 PM,22.621,,,
142,06/21/19 01:30:00 PM,22.621,,,
143,06/21/19 01:40:00 PM,22.621,,,
144,06/21/19 01:50:00 PM,22.621,,,
145,06/21/19 02:00:00 PM,22.621,,,
146,06/21/19 02:10:00 PM,22.621,,,
147,06/21/19 02:20:00 PM,22.717,,,
148,06/21/19 02:30:00 PM,22.717,,,
149,06/21/19 02:40:00 PM,22.717,,,
150,06/21/19 02:50:00 PM,22.717,,,
151,06/21/19 03:00:00 PM,22.717,,,
152,06/21/19 03:10:00 PM,22.717,,,
153,06/21/19 03:20:00 PM,22.717,,,
154,06/21/19 03:30:00 PM,22.717,,,
155,06/21/19 03:40:00 PM,22.717,,,
156,06/21/19 03:50:00 PM,22.717,,,
157,06/21/19 04:00:00 PM,22.717,,,
158,06/21/19 04:10:00 PM,22.717,,,
159,06/21/19 04:20:00 PM,22.717,,,
160,06/21/19 04:30:00 PM,22.717,,,
161,06/21/19 04:40:00 PM,22.717,,,
162,06/21/19 04:50:00 PM,22.717,,,
163,06/21/19 05:00:00 PM,22.717,,,
164,06/21/19 05:10:00 PM,22.717,,,
165,06/21/19 05:20:00 PM,22.812,,,
166,06/21/19 05:30:00 PM,22.812,,,
167,06/21/19 05:40:00 PM,22.812,,,
168,06/21/19 05:50:00 PM,22.812,,,
169,06/21/19 06:00:00 PM,22.812,,,
170,06/21/19 06:10:00 PM,22.812,,,
171,06/21/19 06:20:00 PM,22.812,,,
172,06/21/19 06:30:00 PM,22.812,,,
173,06/21/19 06:40:00 PM,22.812,,,
174,06/21/19 06:50:00 PM,22.812,,,
175,06/21/19 07:00:00 PM,22.812,,,
176,06/21/19 07:10:00 PM,22.812,,,
177,06/21/19 07:20:00 PM,22.812,,,
178,06/21/19 07:30:00 PM,22.812,,,
179,06/21/19 07:40:00 PM,22.812,,,
180,06/21/19 07:50:00 PM,22.812,,,
181,06/21/19 08:00:00 PM,22.812,,,
182,06/21/19 08:10:00 PM,22.812,,,
183,06/21/19 08:20:00 PM,22.812,,,
184,06/21/19 08:30:00 PM,22.812,,,
185,06/21/19 08:40:00 PM,22.812,,,
186,06/21/19 08:50:00 PM,22.812,,,
187,06/21/19 09:00:00 PM,22.812,,,
188,06/21/19 09:10:00 PM,22.812,,,
189,06/21/19 09:20:00 PM,22.812,,,
190,06/21/19 09:30:00 PM,22.812,,,
191,06/21/19 09:40:00 PM,22.812,,,
192,06/21/19 09:50:00 PM,22.812,,,
193,06/21/19 10:00:00 PM,22.812,,,
194,06/21/19 10:10:00 PM,22.812,,,
195,06/21/19 10:20:00 PM,22.812,,,
196,06/21/19 10:30:00 PM,22.812,,,
197,06/21/19 10:40:00 PM,22.812,,,
198,06/21/19 10:50:00 PM,22.812,,,
199,06/21/19 11:00:00 PM,22.812,,,
200,06/21/19 11:10:00 PM,22.812,,,
201,06/21/19 11:20:00 PM,22.812,,,
202,06/21/19 11:30:00 PM,22.812,,,
203,06/21/19 11:40:00 PM,22.812,,,
204,06/21/19 11:50:00 PM,22.812,,,
205,06/22/19 12:00:00 AM,22.812,,,
206,06/22/19 12:10:00 AM,22.812,,,
207,06/22/19 12:20:00 AM,22.812,,,
208,06/22/19 12:30:00 AM,22.812,,,
209,06/22/19 12:40:00 AM,22.812,,,
210,06/22/19 12:50:00 AM,22.812,,,
211,06/22/19 01:00:00 AM,22.812,,,
212,06/22/19 01:10:00 AM,22.812,,,
213,06/22/19 01:20:00 AM,22.812,,,
214,06/22/19 01:30:00 AM,22.812,,,
215,06/22/19 01:40:00 AM,22.812,,,
216,06/22/19 01:50:00 AM,22.812,,,
217,06/22/19 02:00:00 AM,22.812,,,
218,06/22/19 02:10:00 AM,22.812,,,
219,06/22/19 02:20:00 AM,22.717,,,
220,06/22/19 02:30:00 AM,22.812,,,
221,06/22/19 02:40:00 AM,22.717,,,
222,06/22/19 02:50:00 AM,22.717,,,
223,06/22/19 03:00:00 AM,22.717,,,
224,06/22/19 03:10:00 AM,22.717,,,
225,06/22/19 03:20:00 AM,22.717,,,
226,06/22/19 03:30:00 AM,22.717,,,
227,06/22/19 03:40:00 AM,22.717,,,
228,06/22/19 03:50:00 AM,22.717,,,
229,06/22/19 04:00:00 AM,22.717,,,
230,06/22/19 04:10:00 AM,22.717,,,
231,06/22/19 04:20:00 AM,22.717,,,
232,06/22/19 04:30:00 AM,22.717,,,
233,06/22/19 04:40:00 AM,22.717,,,
234,06/22/19 04:50:00 AM,22.717,,,
235,06/22/19 05:00:00 AM,22.717,,,
236,06/22/19 05:10:00 AM,22.717,,,
237,06/22/19 05:20:00 AM,22.717,,,
238,06/22/19 05:30:00 AM,22.717,,,
239,06/22/19 05:40:00 AM,22.717,,,
240,06/22/19 05:50:00 AM,22.717,,,
241,06/22/19 06:00:00 AM,22.717,,,
242,06/22/19 06:10:00 AM,22.717,,,
243,06/22/19 06:20:00 AM,22.717,,,
244,06/22/19 06:30:00 AM,22.621,,,
245,06/22/19 06:40:00 AM,22.621,,,
246,06/22/19 06:50:00 AM,22.717,,,
247,06/22/19 07:00:00 AM,22.621,,,
248,06/22/19 07:10:00 AM,22.621,,,
249,06/22/19 07:20:00 AM,22.621,,,
250,06/22/19 07:30:00 AM,22.621,,,
251,06/22/19 07:40:00 AM,22.621,,,
252,06/22/19 07:50:00 AM,22.621,,,
253,06/22/19 08:00:00 AM,22.621,,,
254,06/22/19 08:10:00 AM,22.621,,,
255,06/22/19 08:20:00 AM,22.621,,,
256,06/22/19 08:30:00 AM,22.621,,,
257,06/22/19 08:40:00 AM,22.621,,,
258,06/22/19 08:50:00 AM,22.621,,,
259,06/22/19 09:00:00 AM,22.621,,,
260,06/22/19 09:10:00 AM,22.621,,,
261,06/22/19 09:20:00 AM,22.621,,,
262,06/22/19 09:30:00 AM,22.621,,,
263,06/22/19 09:40:00 AM,22.621,,,
264,06/22/19 09:50:00 AM,22.621,,,
265,06/22/19 10:00:00 AM,22.621,,,
266,06/22/19 10:10:00 AM,22.621,,,
267,06/22/19 10:20:00 AM,22.621,,,
268,06/22/19 10:30:00 AM,22.621,,,
269,06/22/19 10:40:00 AM,22.621,,,
270,06/22/19 10:50:00 AM,22.621,,,
271,06/22/19 11:00:00 AM,22.621,,,
272,06/22/19 11:10:00 AM,22.621,,,
273,06/22/19 11:20:00 AM,22.621,,,
274,06/22/19 11:30:00 AM,22.621,,,
275,06/22/19 11:40:00 AM,22.621,,,
276,06/22/19 11:50:00 AM,22.621,,,
277,06/22/19 12:00:00 PM,22.621,,,
278,06/22/19 12:10:00 PM,22.621,,,
279,06/22/19 12:20:00 PM,22.621,,,
280,06/22/19 12:30:00 PM,22.621,,,
281,06/22/19 12:40:00 PM,22.621,,,
282,06/22/19 12:50:00 PM,22.621,,,
283,06/22/19 01:00:00 PM,22.621,,,
284,06/22/19 01:10:00 PM,22.621,,,
285,06/22/19 01:20:00 PM,22.621,,,
286,06/22/19 01:30:00 PM,22.621,,,
287,06/22/19 01:40:00 PM,22.621,,,
288,06/22/19 01:50:00 PM,22.621,,,
289,06/22/19 02:00:00 PM,22.621,,,
290,06/22/19 02:10:00 PM,22.621,,,
291,06/22/19 02:20:00 PM,22.621,,,
292,06/22/19 02:30:00 PM,22.621,,,
293,06/22/19 02:40:00 PM,22.621,,,
294,06/22/19 02:50:00 PM,22.621,,,
295,06/22/19 03:00:00 PM,22.621,,,
296,06/22/19 03:10:00 PM,22.717,,,
297,06/22/19 03:20:00 PM,22.717,,,
298,06/22/19 03:30:00 PM,22.717,,,
299,06/22/19 03:40:00 PM,22.717,,,
300,06/22/19 03:50:00 PM,22.717,,,
301,06/22/19 04:00:00 PM,22.717,,,
302,06/22/19 04:10:00 PM,22.717,,,
303,06/22/19 04:20:00 PM,22.717,,,
304,06/22/19 04:30:00 PM,22.717,,,
305,06/22/19 04:40:00 PM,22.717,,,
306,06/22/19 04:50:00 PM,22.717,,,
307,06/22/19 05:00:00 PM,22.717,,,
308,06/22/19 05:10:00 PM,22.717,,,
309,06/22/19 05:20:00 PM,22.717,,,
310,06/22/19 05:30:00 PM,22.717,,,
311,06/22/19 05:40:00 PM,22.717,,,
312,06/22/19 05:50:00 PM,22.717,,,
313,06/22/19 06:00:00 PM,22.717,,,
314,06/22/19 06:10:00 PM,22.717,,,
315,06/22/19 06:20:00 PM,22.717,,,
316,06/22/19 06:30:00 PM,22.812,,,
317,06/22/19 06:40:00 PM,22.812,,,
318,06/22/19 06:50:00 PM,22.717,,,
319,06/22/19 07:00:00 PM,22.717,,,
320,06/22/19 07:10:00 PM,22.717,,,
321,06/22/19 07:20:00 PM,22.717,,,
